sample_id,claim_id,claim_text,claim_type,true_status,confidence
11119089,11119089_0,There is a slice of pizza with tomato sauce on it.,object_existence,SUPPORTED,0.9
11119089,11119089_1,The pizza slice is on a white plate.,attribute,UNCERTAIN,0.5
11119089,11119089_2,A bottle of Coca-Cola is to the right of the pizza slice.,spatial,UNCERTAIN,0.5
11119089,11119089_3,There is a pepper shaker and a salt shaker on the table.,object_existence,CONTRADICTED,0.9
11119089,11119089_4,The pizza slice has a golden-brown crust.,attribute,UNCERTAIN,0.5
01750921,01750921_0,The lady is wearing a pink jacket.,action,SUPPORTED,0.9
01750921,01750921_1,She has blonde hair.,object_existence,SUPPORTED,0.9
01750921,01750921_2,She is walking on a paved area.,action,UNCERTAIN,0.5
01750921,01750921_3,There is a large clock structure behind her.,spatial,UNCERTAIN,0.5
01750921,01750921_4,A yellow tram is visible in the background.,attribute,UNCERTAIN,0.5
17667821,17667821_0,The person is wearing a black tank top.,action,SUPPORTED,0.9
17667821,17667821_1,The person has a patterned skirt with a mix of colors.,object_existence,CONTRADICTED,0.9
17667821,17667821_2,The person is wearing dark socks.,action,SUPPORTED,0.9
17667821,17667821_3,The person is holding a device in their right hand.,action,SUPPORTED,0.9
17667821,17667821_4,The device appears to be gray and silver.,attribute,UNCERTAIN,0.5
04173770,04173770_0,The paper has a white color.,attribute,UNCERTAIN,0.5
04173770,04173770_1,The liquid in the bottle appears green.,attribute,UNCERTAIN,0.5
04173770,04173770_2,The paper is flat and uncurled.,object_existence,SUPPORTED,0.9
04173770,04173770_3,The bottle is transparent with a green liquid inside.,attribute,UNCERTAIN,0.5
04173770,04173770_4,The paper is attached to the wall with tape.,object_existence,SUPPORTED,0.9
1573911,1573911_0,The man has short hair.,attribute,UNCERTAIN,0.5
1573911,1573911_1,The hair appears dark in color.,object_existence,SUPPORTED,0.9
1573911,1573911_2,There are no visible highlights or lighter areas in the hair.,object_existence,SUPPORTED,0.9
1573911,1573911_3,The lighting in the image is consistent with the hair appearing dark.,object_existence,CONTRADICTED,0.9
1573911,1573911_4,The hair does not have any noticeable gray or white strands.,attribute,UNCERTAIN,0.5
13363918,13363918_0,The train has a visible steam engine.,object_existence,SUPPORTED,0.9
13363918,13363918_1,There is a plume of white vapor coming from the front of the train.,attribute,UNCERTAIN,0.5
13363918,13363918_2,The train appears to be in motion.,object_existence,SUPPORTED,0.9
13363918,13363918_3,The vapor is consistent with the operation of a steam engine.,object_existence,CONTRADICTED,0.9
13363918,13363918_4,The train's design suggests it uses steam power.,text_ocr,UNCERTAIN,0.5
11354848,11354848_0,The truck has a white body with blue and green decorative patterns.,attribute,UNCERTAIN,0.5
11354848,11354848_1,There is a person standing next to the truck.,spatial,UNCERTAIN,0.5
11354848,11354848_2,The person is wearing a dark-colored jacket.,action,SUPPORTED,0.9
11354848,11354848_3,The jacket appears to be brown in color.,attribute,UNCERTAIN,0.5
11354848,11354848_4,The background includes a clear blue sky and some buildings.,attribute,UNCERTAIN,0.5
11385575,11385575_0,The child is interacting with a large quadrupedal animal.,attribute,UNCERTAIN,0.5
11385575,11385575_1,"The animal has a mane and a halter, indicating it is domesticated.",object_existence,CONTRADICTED,0.9
11385575,11385575_2,The animal's size and shape suggest it is a horse.,object_existence,CONTRADICTED,0.9
11385575,11385575_3,The child is petting the animal gently on its neck.,object_existence,SUPPORTED,0.9
11385575,11385575_4,The setting appears to be a stable or barn area.,object_existence,SUPPORTED,0.9
16742353,16742353_0,There is a stop sign in the background.,text_ocr,UNCERTAIN,0.5
16742353,16742353_1,The person on the right is wearing a black jacket.,action,SUPPORTED,0.9
16742353,16742353_2,The motorcycle on the right has a side bag.,object_existence,SUPPORTED,0.9
16742353,16742353_3,There is a house with a porch in the background.,attribute,UNCERTAIN,0.5
16742353,16742353_4,The person on the left is wearing a blue jacket.,action,SUPPORTED,0.9
07696685,07696685_0,There is a white desk with a computer monitor on it.,attribute,UNCERTAIN,0.5
07696685,07696685_1,There is a black chair with a cushion and a pillow.,attribute,UNCERTAIN,0.5
07696685,07696685_2,The desk has a drawer unit underneath.,spatial,UNCERTAIN,0.5
07696685,07696685_3,The chair is positioned to the right of the desk.,spatial,UNCERTAIN,0.5
07696685,07696685_4,The desk has a keyboard and mouse on it.,object_existence,SUPPORTED,0.9
06356032,06356032_0,The person is standing next to a red fire hydrant.,spatial,UNCERTAIN,0.5
06356032,06356032_1,There are cars parked on the street behind the person.,spatial,UNCERTAIN,0.5
06356032,06356032_2,The person is wearing a plaid shirt and khaki pants.,action,SUPPORTED,0.9
06356032,06356032_3,The fire hydrant is red with yellow caps.,attribute,UNCERTAIN,0.5
06356032,06356032_4,The person has a white bag in their hand.,attribute,UNCERTAIN,0.5
15425887,15425887_0,The child is seated at the leftmost table.,object_existence,SUPPORTED,0.9
15425887,15425887_1,The child is wearing a black shirt.,action,SUPPORTED,0.9
15425887,15425887_2,The child is facing away from the camera.,object_existence,SUPPORTED,0.9
15425887,15425887_3,The child is sitting on a chair with a beige cushion.,action,SUPPORTED,0.9
15425887,15425887_4,The child is positioned near the window.,spatial,UNCERTAIN,0.5
10660951,10660951_0,The woman is wearing a beige blazer.,action,SUPPORTED,0.9
10660951,10660951_1,There is a colorful scarf around her neck.,attribute,UNCERTAIN,0.5
10660951,10660951_2,She is leaning over a table with food.,object_existence,CONTRADICTED,0.9
10660951,10660951_3,There are plates on the table.,object_existence,SUPPORTED,0.9
10660951,10660951_4,The plates appear to have a blue and white pattern.,attribute,UNCERTAIN,0.5
15586374,15586374_0,There is a remote control on the bed.,object_existence,CONTRADICTED,0.9
15586374,15586374_1,The bed has white sheets.,attribute,UNCERTAIN,0.5
15586374,15586374_2,There are two decorative pillows with black designs.,text_ocr,UNCERTAIN,0.5
15586374,15586374_3,A nightstand is next to the bed.,spatial,UNCERTAIN,0.5
15586374,15586374_4,There is a lamp on the nightstand.,object_existence,SUPPORTED,0.9
04914252,04914252_0,The child's hair appears to be shoulder-length.,object_existence,SUPPORTED,0.9
04914252,04914252_1,The hair is straight and light blonde.,object_existence,SUPPORTED,0.9
04914252,04914252_2,The hair covers the child's ears but does not reach the shoulders.,object_existence,SUPPORTED,0.9
04914252,04914252_3,The hair is parted in the middle.,object_existence,SUPPORTED,0.9
04914252,04914252_4,The hair is neatly combed.,object_existence,SUPPORTED,0.9
13425365,13425365_0,The bicycle is on the right side of the image.,object_existence,SUPPORTED,0.9
13425365,13425365_1,There is a person riding the bicycle.,action,SUPPORTED,0.9
13425365,13425365_2,The bicycle is partially obscured by the person.,attribute,UNCERTAIN,0.5
13425365,13425365_3,The bicycle is near the bottom right corner of the image.,spatial,UNCERTAIN,0.5
13425365,13425365_4,The person is wearing a blue jacket.,action,SUPPORTED,0.9
13226655,13226655_0,The plate with food is in the center of the image.,object_existence,SUPPORTED,0.9
13226655,13226655_1,There is a drink on the left side of the image.,object_existence,CONTRADICTED,0.9
13226655,13226655_2,The broccoli is on the right side of the plate.,object_existence,SUPPORTED,0.9
13226655,13226655_3,The condiment bottles are behind the plate.,spatial,UNCERTAIN,0.5
13226655,13226655_4,The fork is on the right side of the image.,object_existence,SUPPORTED,0.9
19693907,19693907_0,The man is wearing a light-colored shirt.,action,SUPPORTED,0.9
19693907,19693907_1,The man is wearing a hat.,action,SUPPORTED,0.9
19693907,19693907_2,The man is holding a string attached to a kite.,action,SUPPORTED,0.9
19693907,19693907_3,The kite has multiple colored sections.,attribute,UNCERTAIN,0.5
19693907,19693907_4,The kite is flying high in the sky.,action,SUPPORTED,0.9
10611191,10611191_0,The image shows a brick wall with a curved top.,object_existence,SUPPORTED,0.9
10611191,10611191_1,There is a clock mounted on the wall.,object_existence,SUPPORTED,0.9
10611191,10611191_2,There is a window with a view of the outside.,object_existence,SUPPORTED,0.9
10611191,10611191_3,There is a door leading outside.,object_existence,SUPPORTED,0.9
10611191,10611191_4,There is a small garden area with plants visible.,attribute,UNCERTAIN,0.5
1645076,1645076_0,There is a bed with a quilted cover.,object_existence,SUPPORTED,0.9
1645076,1645076_1,The quilt has a patchwork design.,text_ocr,UNCERTAIN,0.5
1645076,1645076_2,The quilt appears to be draped over the bed.,object_existence,CONTRADICTED,0.9
1645076,1645076_3,The quilt has a floral pattern on the side facing the camera.,object_existence,CONTRADICTED,0.9
1645076,1645076_4,The quilt is covering the bed.,object_existence,CONTRADICTED,0.9
15978167,15978167_0,The porch has a tiled surface.,object_existence,SUPPORTED,0.9
15978167,15978167_1,The tiles are rectangular and arranged in a grid pattern.,object_existence,CONTRADICTED,0.9
15978167,15978167_2,The tiles are primarily red and white in color.,attribute,UNCERTAIN,0.5
15978167,15978167_3,There is a small patch of green grass growing near the edge of the porch.,spatial,UNCERTAIN,0.5
15978167,15978167_4,The porch is bordered by a low wall.,attribute,UNCERTAIN,0.5
13497067,13497067_0,The pepper shaker is transparent.,object_existence,SUPPORTED,0.9
13497067,13497067_1,The pepper shaker has a black lid.,attribute,UNCERTAIN,0.5
13497067,13497067_2,The pepper shaker contains dark-colored peppercorns.,attribute,UNCERTAIN,0.5
13497067,13497067_3,The pepper shaker is positioned to the left of the green mug.,spatial,SUPPORTED,0.9
13497067,13497067_4,The pepper shaker appears to have a cylindrical shape.,object_existence,SUPPORTED,0.9
05433112,05433112_0,There is a lamp on the left side of the image.,object_existence,SUPPORTED,0.9
05433112,05433112_1,The lamp has a metallic stand and a light bulb.,attribute,UNCERTAIN,0.5
05433112,05433112_2,The room appears to be dimly lit.,object_existence,SUPPORTED,0.9
05433112,05433112_3,Two people are holding white objects that resemble Wii controllers.,counting,UNCERTAIN,0.5
05433112,05433112_4,The background includes a dark-colored couch with pillows.,attribute,UNCERTAIN,0.5
08297228,08297228_0,The person in the foreground is wearing a long-sleeved shirt.,action,SUPPORTED,0.9
08297228,08297228_1,The shirt appears to have a solid color.,object_existence,SUPPORTED,0.9
08297228,08297228_2,"The color of the shirt is consistent with what is typically described as ""red.""",attribute,UNCERTAIN,0.5
08297228,08297228_3,There are no other colors visible on the shirt that would suggest it is not red.,attribute,UNCERTAIN,0.5
08297228,08297228_4,The lighting in the image does not significantly alter the perception of the shirt's color.,text_ocr,UNCERTAIN,0.5
18782434,18782434_0,The mug is white.,attribute,SUPPORTED,0.9
18782434,18782434_1,The tablecloth is white.,attribute,SUPPORTED,0.9
18782434,18782434_2,The mug is placed on the table.,object_existence,SUPPORTED,0.9
18782434,18782434_3,The tablecloth covers the table.,object_existence,SUPPORTED,0.9
18782434,18782434_4,Both the mug and the tablecloth are located on the same surface.,object_existence,SUPPORTED,0.9
11524226,11524226_0,There is a sink with a faucet.,object_existence,SUPPORTED,0.9
11524226,11524226_1,The countertop is beige.,object_existence,SUPPORTED,0.9
11524226,11524226_2,There is a soap dispenser on the countertop.,object_existence,SUPPORTED,0.9
11524226,11524226_3,There are two vases with dried branches on the counter.,object_existence,SUPPORTED,0.9
11524226,11524226_4,The mirror has a cabinet underneath it.,spatial,UNCERTAIN,0.5
11524226,11524226_5,There is a light switch on the wall.,object_existence,SUPPORTED,0.9
11524226,11524226_6,The wall is painted white.,attribute,UNCERTAIN,0.5
11524226,11524226_7,"The mirror reflects part of the room, including a door and a window.",object_existence,SUPPORTED,0.9
12772816,12772816_0,There is a refrigerator in the kitchen.,object_existence,SUPPORTED,0.9
12772816,12772816_1,The refrigerator is black and white.,attribute,UNCERTAIN,0.5
12772816,12772816_2,The kitchen has a modern design with white cabinets.,text_ocr,UNCERTAIN,0.5
12772816,12772816_3,There is a dining table set for four people.,object_existence,SUPPORTED,0.9
12772816,12772816_4,The kitchen counter has various items including a kettle and a coffee maker.,object_existence,SUPPORTED,0.9
16661127,16661127_0,The house has a red roof.,attribute,UNCERTAIN,0.5
16661127,16661127_1,"There is a small blue structure with a sign that says ""Little Free Library.""",text_ocr,UNCERTAIN,0.5
16661127,16661127_2,The fence is made of wood and is light brown.,attribute,UNCERTAIN,0.5
16661127,16661127_3,There is a white bench in front of the house.,spatial,UNCERTAIN,0.5
16661127,16661127_4,The door of the house is maroon.,object_existence,SUPPORTED,0.9
10742293,10742293_0,The teddy bear is hanging from the railing.,object_existence,SUPPORTED,0.9
10742293,10742293_1,There is a body of water below the railing.,spatial,UNCERTAIN,0.5
10742293,10742293_2,A boat is visible in the background on the right side of the image.,attribute,UNCERTAIN,0.5
10742293,10742293_3,The railing is black and metallic.,attribute,UNCERTAIN,0.5
10742293,10742293_4,The sky appears overcast.,object_existence,SUPPORTED,0.9
14202781,14202781_0,The person on the left is wearing a black jacket.,action,SUPPORTED,0.9
14202781,14202781_1,The person on the left has a helmet on their head.,object_existence,CONTRADICTED,0.9
14202781,14202781_2,The person on the left is riding a horse.,action,SUPPORTED,0.9
14202781,14202781_3,The person in the middle is wearing a green jacket.,action,SUPPORTED,0.9
14202781,14202781_4,The person in the middle is also riding a horse.,action,SUPPORTED,0.9
1886024,1886024_0,The ground appears to have patches of brown dirt.,attribute,UNCERTAIN,0.5
1886024,1886024_1,There are no green plants visible in the foreground.,attribute,UNCERTAIN,0.5
1886024,1886024_2,The zebras' stripes contrast with the brown background.,attribute,UNCERTAIN,0.5
1886024,1886024_3,"The water reflects the surrounding environment, showing the brown ground.",attribute,UNCERTAIN,0.5
1886024,1886024_4,The grass in the background looks dry and brown.,attribute,UNCERTAIN,0.5
181000995,181000995_0,There is a dining table in the center of the room.,object_existence,SUPPORTED,0.9
181000995,181000995_1,The fruit is placed on the dining table.,object_existence,SUPPORTED,0.9
181000995,181000995_2,There is a chair to the right of the fruit.,spatial,SUPPORTED,0.9
181000995,181000995_3,The chair has a cushioned seat.,object_existence,SUPPORTED,0.9
181000995,181000995_4,The chair is positioned next to the dining table.,spatial,UNCERTAIN,0.5
06840268,06840268_0,There are three people sitting on the elephant.,action,SUPPORTED,0.9
06840268,06840268_1,The person in the middle is wearing a tie-dye shirt.,action,SUPPORTED,0.9
06840268,06840268_2,The person on the right is wearing a black shirt.,action,SUPPORTED,0.9
06840268,06840268_3,The person on the left is wearing a blue cap.,action,SUPPORTED,0.9
06840268,06840268_4,The elephant has large ears and tusks.,attribute,UNCERTAIN,0.5
041025251,041025251_0,The person on the left is wearing a white cap.,action,SUPPORTED,0.9
041025251,041025251_1,The person on the right is not wearing a hat.,action,SUPPORTED,0.9
041025251,041025251_2,The flag has a yellow color.,attribute,UNCERTAIN,0.5
041025251,041025251_3,The umbrella is white with green text.,text_ocr,UNCERTAIN,0.5
041025251,041025251_4,The golf course is green and well-maintained.,attribute,UNCERTAIN,0.5
1167999,1167999_0,The image shows a body of water in the foreground.,attribute,UNCERTAIN,0.5
1167999,1167999_1,There are buildings in the background.,attribute,UNCERTAIN,0.5
1167999,1167999_2,The sky appears overcast with gray clouds.,attribute,UNCERTAIN,0.5
1167999,1167999_3,There is a bridge or elevated structure near the buildings.,spatial,UNCERTAIN,0.5
1167999,1167999_4,The trees along the water's edge are green.,attribute,UNCERTAIN,0.5
18484260,18484260_0,The pizza is round.,attribute,SUPPORTED,0.9
18484260,18484260_1,There are olives on the pizza.,object_existence,CONTRADICTED,0.9
18484260,18484260_2,The pizza has pepperoni slices.,object_existence,SUPPORTED,0.9
18484260,18484260_3,The pizza is on a metal tray.,attribute,UNCERTAIN,0.5
18484260,18484260_4,The pizza is placed on a wooden table.,attribute,UNCERTAIN,0.5
18484260,18484260_5,There is a glass of beer to the left of the pizza.,spatial,SUPPORTED,0.9
18484260,18484260_6,There is a jar with a lid behind the pizza.,spatial,UNCERTAIN,0.5
18484260,18484260_7,The pizza appears to have cheese as a base.,object_existence,SUPPORTED,0.9
18484260,18484260_8,The pizza is not triangular.,object_existence,SUPPORTED,0.9
18484260,18484260_9,The pizza is not a sandwich.,object_existence,SUPPORTED,0.9
00706944,00706944_0,There is a person wearing dark clothing near the center of the image.,spatial,UNCERTAIN,0.5
00706944,00706944_1,The person appears to be walking on the sidewalk.,action,SUPPORTED,0.9
00706944,00706944_2,The person is positioned between two parked cars.,spatial,UNCERTAIN,0.5
00706944,00706944_3,The person's posture suggests movement.,object_existence,CONTRADICTED,0.9
00706944,00706944_4,The person is closer to the gray building than the blue house.,attribute,UNCERTAIN,0.5
16535089,16535089_0,The motorcycle has a white front section.,attribute,UNCERTAIN,0.5
16535089,16535089_1,The motorcycle has a red rear section.,attribute,UNCERTAIN,0.5
16535089,16535089_2,The motorcycle has black wheels.,attribute,UNCERTAIN,0.5
16535089,16535089_3,The rider is wearing a red jacket.,action,SUPPORTED,0.9
16535089,16535089_4,"The background is a dry, grassy area with no significant shadows that would suggest the motorcycle is black.",text_ocr,UNCERTAIN,0.5
14389529,14389529_0,There is a towel hanging on the right side of the mirror.,object_existence,SUPPORTED,0.9
14389529,14389529_1,The towel appears to be white.,attribute,UNCERTAIN,0.5
14389529,14389529_2,There is another towel on the left side of the mirror.,object_existence,SUPPORTED,0.9
14389529,14389529_3,The towel on the left also appears to be white.,attribute,UNCERTAIN,0.5
14389529,14389529_4,There are no curtains visible in the image.,object_existence,SUPPORTED,0.9
13726900,13726900_0,There are umbrellas on the beach.,object_existence,SUPPORTED,0.9
13726900,13726900_1,People are walking on the sand.,action,SUPPORTED,0.9
13726900,13726900_2,The sky is clear and blue.,attribute,SUPPORTED,0.9
13726900,13726900_3,There is a body of water in the background.,attribute,UNCERTAIN,0.5
13726900,13726900_4,There are chairs under the umbrellas.,spatial,SUPPORTED,0.9
19992444,19992444_0,There is a jar on the table.,object_existence,SUPPORTED,0.9
19992444,19992444_1,The jar is to the right of a box.,spatial,SUPPORTED,0.9
19992444,19992444_2,A clock is placed on the table.,object_existence,SUPPORTED,0.9
19992444,19992444_3,The clock is to the right of the jar.,spatial,SUPPORTED,0.9
19992444,19992444_4,The bed is to the right of the table.,spatial,SUPPORTED,0.9
11908666,11908666_0,The towel on the right side of the photo is hanging on a towel rack.,object_existence,SUPPORTED,0.9
11908666,11908666_1,The towel appears to be dark in color.,object_existence,SUPPORTED,0.9
11908666,11908666_2,The towel is positioned to the right of the sink.,spatial,SUPPORTED,0.9
11908666,11908666_3,The towel is neatly folded and hung.,attribute,UNCERTAIN,0.5
11908666,11908666_4,The towel's color contrasts with the lighter tones of the bathroom.,object_existence,SUPPORTED,0.9
10123004,10123004_0,The flag is attached to a pole.,object_existence,SUPPORTED,0.9
10123004,10123004_1,The pole is located on top of the tower.,spatial,UNCERTAIN,0.5
10123004,10123004_2,The flag is flying above the clock.,spatial,UNCERTAIN,0.5
10123004,10123004_3,The flag is positioned higher than the clock.,object_existence,SUPPORTED,0.9
10123004,10123004_4,The flag is at the very top of the tower.,object_existence,SUPPORTED,0.9
14144547,14144547_0,The vehicle has two wheels.,object_existence,CONTRADICTED,0.9
14144547,14144547_1,It has a police emblem on the back.,object_existence,SUPPORTED,0.9
14144547,14144547_2,There is a helmet on the rider's head.,object_existence,CONTRADICTED,0.9
14144547,14144547_3,"The vehicle has a license plate with ""POLICE"" written on it.",text_ocr,UNCERTAIN,0.5
14144547,14144547_4,The rider is wearing a reflective vest.,action,SUPPORTED,0.9
04869171,04869171_0,The cats are sitting on a wooden surface.,action,SUPPORTED,0.9
04869171,04869171_1,There is a bookshelf behind the cats.,spatial,UNCERTAIN,0.5
04869171,04869171_2,The bookshelf has multiple shelves.,object_existence,SUPPORTED,0.9
04869171,04869171_3,The books are arranged vertically on the shelves.,object_existence,SUPPORTED,0.9
04869171,04869171_4,The small shelf is located on the left side of the image.,attribute,UNCERTAIN,0.5
09623056,09623056_0,The table is red.,attribute,SUPPORTED,0.9
09623056,09623056_1,There is a yellow mug on the table.,attribute,UNCERTAIN,0.5
09623056,09623056_2,A person's arm with tattoos is resting on the table.,object_existence,SUPPORTED,0.9
09623056,09623056_3,There is a glass of orange juice on the table.,attribute,UNCERTAIN,0.5
09623056,09623056_4,There are spoons and a napkin on the table.,object_existence,SUPPORTED,0.9
19501031,19501031_0,"There is a stop sign with the word ""ARRÊT"" written on it.",text_ocr,UNCERTAIN,0.5
19501031,19501031_1,There are multiple windows on the building in the background.,attribute,UNCERTAIN,0.5
19501031,19501031_2,There is a yellow diamond-shaped sign with a left arrow.,text_ocr,UNCERTAIN,0.5
19501031,19501031_3,"The building has balconies, which are windows.",object_existence,SUPPORTED,0.9
19501031,19501031_4,There is a fire hydrant visible near the sidewalk.,spatial,UNCERTAIN,0.5
17746156,17746156_0,The boy is wearing a white shirt.,action,SUPPORTED,0.9
17746156,17746156_1,The shirt has a black tie with a pattern.,attribute,UNCERTAIN,0.5
17746156,17746156_2,There is a bookshelf behind the boy.,spatial,UNCERTAIN,0.5
17746156,17746156_3,The bookshelf contains books and a poster.,object_existence,SUPPORTED,0.9
17746156,17746156_4,The boy is standing indoors.,action,SUPPORTED,0.9
01385341,01385341_0,The person is windsurfing.,object_existence,CONTRADICTED,0.9
01385341,01385341_1,The sail is blue with white stripes.,attribute,UNCERTAIN,0.5
01385341,01385341_2,The person is holding onto the boom of the sail.,action,SUPPORTED,0.9
01385341,01385341_3,The sail is attached to the boom.,object_existence,SUPPORTED,0.9
01385341,01385341_4,The person's hands are gripping the boom.,object_existence,CONTRADICTED,0.9
11196211,11196211_0,The men are wearing traditional clothing.,action,SUPPORTED,0.9
11196211,11196211_1,They have hats on their heads.,object_existence,CONTRADICTED,0.9
11196211,11196211_2,One man is wearing a red garment.,action,SUPPORTED,0.9
11196211,11196211_3,Another man is wearing a green garment.,action,SUPPORTED,0.9
11196211,11196211_4,The men are riding horses.,action,SUPPORTED,0.9
15641002,15641002_0,The plate contains pancakes.,object_existence,SUPPORTED,0.9
15641002,15641002_1,There is a bowl of butter to the right of the pancakes.,spatial,SUPPORTED,0.9
15641002,15641002_2,A small container of syrup is to the left of the pancakes.,spatial,SUPPORTED,0.9
15641002,15641002_3,A cup of coffee is to the right of the plate.,spatial,CONTRADICTED,0.9
15641002,15641002_4,The butter is in a white ramekin.,attribute,UNCERTAIN,0.5
10230544,10230544_0,"The train has a blue exterior with a white ""S"" logo.",attribute,UNCERTAIN,0.5
10230544,10230544_1,There is a door on the side of the train.,object_existence,SUPPORTED,0.9
10230544,10230544_2,There is a window on the side of the train.,object_existence,SUPPORTED,0.9
10230544,10230544_3,The train is parked on a platform.,object_existence,SUPPORTED,0.9
10230544,10230544_4,The platform has a railing.,object_existence,CONTRADICTED,0.9
11499909,11499909_0,There are multiple cars parked along the street.,object_existence,SUPPORTED,0.9
11499909,11499909_1,A person is holding a green umbrella.,action,SUPPORTED,0.9
11499909,11499909_2,The umbrella is open and being used by the person.,attribute,UNCERTAIN,0.5
11499909,11499909_3,The cars are parked in a row on the right side of the image.,object_existence,SUPPORTED,0.9
11499909,11499909_4,The person is walking on the left side of the image.,action,SUPPORTED,0.9
03337468,03337468_0,The statue is located on the right side of the image.,object_existence,SUPPORTED,0.9
03337468,03337468_1,There is a bookshelf behind the statue.,spatial,UNCERTAIN,0.5
03337468,03337468_2,The statue appears to be on top of the bookshelf.,spatial,SUPPORTED,0.9
03337468,03337468_3,The bookshelf has multiple shelves with books and other items.,object_existence,SUPPORTED,0.9
03337468,03337468_4,The statue is positioned in front of the bookshelf.,spatial,UNCERTAIN,0.5
09569413,09569413_0,The animal in the image is black.,attribute,UNCERTAIN,0.5
09569413,09569413_1,The animal has green eyes.,attribute,UNCERTAIN,0.5
09569413,09569413_2,The animal is lying down on a wooden surface.,attribute,UNCERTAIN,0.5
09569413,09569413_3,There is a wooden fence behind the animal.,spatial,UNCERTAIN,0.5
09569413,09569413_4,The animal appears to be a cat.,object_existence,SUPPORTED,0.9
13368717,13368717_0,The person is wearing a black vest.,action,SUPPORTED,0.9
13368717,13368717_1,The person has glasses.,attribute,UNCERTAIN,0.5
13368717,13368717_2,There are books on shelves behind the person.,spatial,SUPPORTED,0.9
13368717,13368717_3,There is a poster hanging on the wall above the books.,spatial,SUPPORTED,0.9
13368717,13368717_4,The poster appears to have a green background with a yellow figure.,attribute,UNCERTAIN,0.5
12565565,12565565_0,There are three shirtless men posing with a surfboard.,object_existence,SUPPORTED,0.9
12565565,12565565_1,The surfboard has a colorful design with abstract patterns.,text_ocr,UNCERTAIN,0.5
12565565,12565565_2,The background features white buildings with blue accents.,attribute,UNCERTAIN,0.5
12565565,12565565_3,"The setting appears to be near a body of water, possibly a beach.",spatial,UNCERTAIN,0.5
12565565,12565565_4,There are no visible boats in the immediate foreground or background.,attribute,UNCERTAIN,0.5
19695032,19695032_0,There is an elephant near a body of water.,spatial,UNCERTAIN,0.5
19695032,19695032_1,The landscape includes trees and shrubs.,object_existence,CONTRADICTED,0.9
19695032,19695032_2,The sky is clear and blue.,attribute,UNCERTAIN,0.5
19695032,19695032_3,There are rocks and boulders in the background.,attribute,UNCERTAIN,0.5
19695032,19695032_4,The water reflects the surrounding environment.,attribute,UNCERTAIN,0.5
13773559,13773559_0,There is a tall clock tower with a clock face.,attribute,UNCERTAIN,0.5
13773559,13773559_1,The clock tower is made of brick.,object_existence,SUPPORTED,0.9
13773559,13773559_2,There is a traffic light hanging from a pole.,object_existence,SUPPORTED,0.9
13773559,13773559_3,The sky is clear and blue.,attribute,UNCERTAIN,0.5
13773559,13773559_4,There are no cars visible in the image.,object_existence,SUPPORTED,0.9
10599873,10599873_0,The vehicle is a bus.,object_existence,CONTRADICTED,0.9
10599873,10599873_1,"It has the word ""Circulator"" written on its front.",text_ocr,UNCERTAIN,0.5
10599873,10599873_2,It is parked along the sidewalk.,object_existence,CONTRADICTED,0.9
10599873,10599873_3,There are people waiting near it.,spatial,UNCERTAIN,0.5
10599873,10599873_4,The bus is red and white.,attribute,CONTRADICTED,0.9
07846642,07846642_0,The man is wearing a safety vest.,action,SUPPORTED,0.9
07846642,07846642_1,The man is standing near the green machine.,spatial,UNCERTAIN,0.5
07846642,07846642_2,The man is positioned to the right of the white truck.,spatial,SUPPORTED,0.9
07846642,07846642_3,The man is facing away from the camera.,object_existence,SUPPORTED,0.9
07846642,07846642_4,The man's position relative to the orange traffic cones indicates he is on the right side of the photo.,attribute,UNCERTAIN,0.5
11183569,11183569_0,The purse is placed on a bench.,object_existence,SUPPORTED,0.9
11183569,11183569_1,The bench has a wooden surface.,attribute,UNCERTAIN,0.5
11183569,11183569_2,There is a bottle next to the purse.,spatial,UNCERTAIN,0.5
11183569,11183569_3,The purse is dark in color.,object_existence,SUPPORTED,0.9
11183569,11183569_4,The bench is located outdoors.,object_existence,SUPPORTED,0.9
00612856,00612856_0,The sink is white.,attribute,SUPPORTED,0.9
00612856,00612856_1,There are two sinks visible.,object_existence,SUPPORTED,0.9
00612856,00612856_2,The sink has a modern design with a curved front.,text_ocr,UNCERTAIN,0.5
00612856,00612856_3,The faucet is metallic and shiny.,attribute,UNCERTAIN,0.5
00612856,00612856_4,The sink appears to be standard-sized for a bathroom.,object_existence,SUPPORTED,0.9
11985230,11985230_0,There is a cake on the table.,object_existence,SUPPORTED,0.9
11985230,11985230_1,The cake has candles on it.,object_existence,SUPPORTED,0.9
11985230,11985230_2,There are glasses of wine on the table.,attribute,UNCERTAIN,0.5
11985230,11985230_3,A woman is cutting the cake.,object_existence,SUPPORTED,0.9
11985230,11985230_4,There is a microphone on the table.,object_existence,CONTRADICTED,0.9
11611800,11611800_0,The table is in front of the leather couch.,spatial,UNCERTAIN,0.5
11611800,11611800_1,There is a fireplace behind the table.,spatial,UNCERTAIN,0.5
11611800,11611800_2,The television is on the stand to the left of the table.,spatial,SUPPORTED,0.9
11611800,11611800_3,The rug is under the table.,spatial,UNCERTAIN,0.5
11611800,11611800_4,The lamp is to the right of the table.,spatial,SUPPORTED,0.9
03983167,03983167_0,The train has a blue and yellow front.,attribute,UNCERTAIN,0.5
03983167,03983167_1,There is a tree behind the train.,spatial,UNCERTAIN,0.5
03983167,03983167_2,The sky appears dark and cloudy.,object_existence,SUPPORTED,0.9
