sample_id,question,ground_truth,baseline_answer,corrected_answer,baseline_correct,corrected_correct,flip_to_correct,n_claims,n_claims_supported,n_claims_contradicted,n_claims_uncertain,intervened,intervention_score,used_fallback
1885,Is there a banana in the image?,yes,"Yes, there is a banana in the image.","Yes, there is a banana in the image.",True,True,0,5,1,0,4,1,0.28200000000000003,0
1874,Is there a bottle in the image?,no,"No, there is no bottle in the image.",No,True,True,0,5,0,1,4,1,0.402,0
1014,Is there a truck in the image?,no,"No, there is no truck in the image.",No,True,True,0,5,0,0,5,1,0.35,0
430,Is there a baseball glove in the image?,no,"No, there is no baseball glove in the image.",No,True,True,0,5,0,0,5,1,0.35,0
2858,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,0,2,3,1,0.454,0
1173,Is there a cup in the image?,yes,"Yes, there appears to be a cup in the image, although only partially visible.",No,True,False,0,5,0,3,2,1,0.506,0
365,Is there a broccoli in the image?,yes,"No, there is no broccoli in the image.",No,False,False,0,5,1,1,3,1,0.334,0
364,Is there a bowl in the image?,no,"No, there is no bowl in the image.","Yes, there is a bowl in the image.",True,False,0,6,1,1,4,1,0.33666666666666667,0
21,Is there a potted plant in the image?,yes,"No, there is no potted plant in the image.",No,False,False,0,5,0,2,3,1,0.454,0
2580,Is there a dog in the image?,no,"No, there is no dog in the image.",No,True,True,0,5,0,3,2,1,0.506,0
2882,Is there a person in the image?,no,"No, there is no person in the image.",No,True,True,0,5,0,1,4,1,0.402,0
629,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,0,2,3,1,0.454,0
1856,Is there a person in the image?,no,"No, there is no person in the image.",No,True,True,0,5,0,0,5,1,0.35,0
1453,Is there a sink in the image?,yes,"Yes, there is a sink in the image.","Yes, there is a sink.",True,True,0,5,0,3,2,1,0.506,0
1944,Is there a banana in the image?,no,"No, there is no banana in the image.",No,True,True,0,5,1,1,3,1,0.334,0
2638,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,8,4,1,3,1,0.2125,0
136,Is there a book in the image?,no,"No, there is no book in the image.",No,True,True,0,5,3,1,1,1,0.198,0
2960,Is there a bowl in the image?,no,"No, there is no bowl in the image.",No,True,True,0,5,1,2,2,1,0.386,0
2628,Is there a couch in the image?,no,"No, there is no couch in the image.",No,True,True,0,5,0,1,4,1,0.402,0
2125,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,0,1,4,1,0.402,0
2472,Is there a dining table in the image?,no,"No, there is no dining table in the image.","No, there is no dining table in the image.",True,True,0,5,4,0,1,0,0.07799999999999999,0
1571,Is there a bus in the image?,yes,"Yes, there is a bus in the image.","Yes, there is a bus in the image.",True,True,0,5,0,1,4,1,0.402,0
2595,Is there a bench in the image?,yes,"Yes, there is a bench in the image.","Yes, there is a bench in the image.",True,True,0,5,0,2,3,1,0.454,0
2894,Is there a dog in the image?,no,"No, there is no dog in the image.",No,True,True,0,5,1,3,1,1,0.438,0
2063,Is there a car in the image?,yes,"Yes, there is a car in the image.","Yes, there is a car in the image.",True,True,0,5,0,2,3,1,0.454,0
1431,Is there a sink in the image?,yes,"Yes, there is a sink in the image.","Yes, there is a sink in the image.",True,True,0,5,1,2,2,1,0.386,0
2032,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,0,2,3,1,0.454,0
2740,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,0,1,4,1,0.402,0
2513,Is there a bed in the image?,yes,"Yes, there is a bed in the image.","Yes, there is a bed in the image.",True,True,0,5,0,3,2,1,0.506,0
2431,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,0,0,5,1,0.35,0
2230,Is there a chair in the image?,no,"No, there is no chair in the image.",No,True,True,0,5,1,2,2,1,0.386,0
2169,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,0,4,1,1,0.558,0
334,Is there a cup in the image?,no,"No, there is no cup in the image.",No,True,True,0,5,1,1,3,1,0.334,0
804,Is there a traffic light in the image?,no,"No, there is no traffic light in the image.",No,True,True,0,5,0,1,4,1,0.402,0
2710,Is there a traffic light in the image?,no,"No, there is no traffic light in the image.",No,True,True,0,5,2,2,1,1,0.318,0
609,Is there a bicycle in the image?,yes,"Yes, there is a bicycle in the image.","Yes, there is a bicycle in the image.",True,True,0,5,2,0,3,1,0.214,0
2482,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,8,2,0,6,1,0.265,0
1170,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,1,2,2,1,0.386,0
2744,Is there a couch in the image?,no,"No, there is no couch in the image.",No,True,True,0,5,0,0,5,1,0.35,0
2669,Is there an umbrella in the image?,yes,"Yes, there is an umbrella in the image.","Yes, there is an umbrella in the image.",True,True,0,5,0,2,3,1,0.454,0
2007,Is there a truck in the image?,yes,"No, there is no truck in the image.","Yes, there is a truck in the image.",False,True,1,5,1,1,3,1,0.334,0
751,Is there a toothbrush in the image?,yes,"Yes, there is a toothbrush in the image.","Yes, there is a toothbrush in the image.",True,True,0,5,0,2,3,1,0.454,0
1387,Is there a bowl in the image?,yes,"Yes, there is a bowl in the image.","Yes, there is a bowl in the image.",True,True,0,5,1,1,3,1,0.334,0
733,Is there a chair in the image?,yes,"Yes, there is a chair in the image.","Yes, there is a chair in the image.",True,True,0,5,3,0,2,0,0.146,0
1525,Is there a baseball glove in the image?,yes,"Yes, there is a baseball glove in the image.","Yes, there is a baseball glove in the image.",True,True,0,5,0,0,5,1,0.35,0
540,Is there a vase in the image?,no,"No, there is no vase in the image.",No,True,True,0,5,1,1,3,1,0.334,0
1949,Is there a car in the image?,yes,"Yes, there is a car in the image.","Yes, there is a car in the image.",True,True,0,5,3,0,2,0,0.146,0
1271,Is there a bicycle in the image?,yes,"No, there is no bicycle in the image.",No,False,False,0,5,1,1,3,1,0.334,0
2526,Is there a bottle in the image?,no,"No, there is no bottle in the image.",No,True,True,0,5,0,2,3,1,0.454,0
1095,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,0,2,3,1,0.454,0
1924,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,0,1,4,1,0.402,0
616,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,0,4,1,1,0.558,0
685,Is there a backpack in the image?,yes,"Yes, there is a backpack in the image.","Yes, there is a backpack in the image.",True,True,0,5,0,1,4,1,0.402,0
2320,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,0,1,4,1,0.402,0
1603,Is there a bird in the image?,yes,"Yes, there is a bird in the image.","Yes, there is a bird in the image.",True,True,0,5,0,1,4,1,0.402,0
2189,Is there an oven in the image?,yes,"No, there is no oven in the image.",No,False,False,0,5,0,4,1,1,0.558,0
149,Is there a car in the image?,yes,"No, there is no car in the image.","No, there is no car in the image.",False,False,0,5,3,0,2,0,0.146,0
434,Is there a handbag in the image?,no,"Yes, there is a handbag in the image.",No,False,True,1,5,1,2,2,1,0.386,0
1303,Is there a person in the image?,yes,"Yes, there are people in the image.",Yes.,True,True,0,5,0,1,4,1,0.402,0
994,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,0,3,2,1,0.506,0
2009,Is there a car in the image?,yes,"Yes, there is a car in the image.",Yes.,True,True,0,5,2,0,3,1,0.214,0
1741,Is there a car in the image?,yes,"No, there is no car in the image.",No,False,False,0,5,1,0,4,1,0.28200000000000003,0
120,Is there a couch in the image?,no,"No, there is no couch in the image.",No,True,True,0,5,2,2,1,1,0.318,0
225,Is there a fork in the image?,yes,"Yes, there is a fork in the image.","Yes, there is a fork in the image.",True,True,0,5,2,2,1,1,0.318,0
1613,Is there a bottle in the image?,yes,"Yes, there are bottles in the image.","Yes, there are bottles in the image.",True,True,0,5,4,0,1,0,0.078,0
2440,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,1,1,3,1,0.334,0
2146,Is there a kite in the image?,no,"No, there is no kite in the image.",No,True,True,0,5,0,0,5,1,0.35,0
2378,Is there a backpack in the image?,no,"No, there is no backpack in the image.",No,True,True,0,5,1,1,3,1,0.334,0
2347,Is there a dog in the image?,yes,"Yes, there is a dog in the image.","Yes, there is a dog in the image.",True,True,0,5,0,2,3,1,0.454,0
2991,Is there a broccoli in the image?,yes,"Yes, there is broccoli in the image.",Yes.,True,True,0,5,0,0,5,1,0.35,0
2589,Is there a sports ball in the image?,yes,"Yes, there is a sports ball in the image, although it is not visible in the frame. The context and the equipment used indicate that a tennis ball is being played with.",No,True,False,0,5,2,1,2,1,0.266,0
35,Is there a bed in the image?,yes,"No, there is no bed in the image.",No,False,False,0,5,1,0,4,1,0.28200000000000003,0
1166,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,1,1,3,1,0.334,0
124,Is there a bottle in the image?,no,"No, there is no bottle in the image.",No,True,True,0,5,2,0,3,1,0.214,0
710,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
215,Is there a car in the image?,yes,"No, there is no car in the image.","Yes, there is a car in the image.",False,True,1,5,1,1,3,1,0.334,0
2483,Is there a potted plant in the image?,yes,"Yes, there is a potted plant in the image.","Yes, there is a potted plant in the image.",True,True,0,5,0,0,5,1,0.35,0
1258,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,0,0,5,1,0.35,0
2539,Is there a snowboard in the image?,yes,"Yes, there is a snowboard in the image.","Yes, there is a snowboard in the image.",True,True,0,5,0,3,2,1,0.506,0
1208,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
2667,Is there a car in the image?,yes,"Based on the visible portion of the vehicle, it is possible that there is a car in the image, but we cannot confirm this with certainty due to the limited view.","Yes, there is a car in the image.",False,True,1,5,0,4,1,1,0.558,0
1697,Is there a skis in the image?,yes,"No, there are no skis in the image.",No,False,False,0,5,0,0,5,1,0.35,0
1410,Is there a chair in the image?,no,"No, there is no chair in the image.",No,True,True,0,5,0,1,4,1,0.402,0
406,Is there a truck in the image?,no,"No, there is no truck in the image.","No, there is no truck in the image.",True,True,0,5,4,0,1,0,0.078,0
2578,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,1,3,1,1,0.438,0
2824,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,8,0,2,6,1,0.41500000000000004,0
273,Is there a person in the image?,yes,"Yes, there is a person in the image.","Yes, there is a person in the image.",True,True,0,5,1,2,2,1,0.386,0
218,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,2,2,1,1,0.318,0
509,Is there a toilet in the image?,yes,"No, there is no functional toilet in the image; it appears to be a display of decorative or artistic objects.",No,False,False,0,5,0,3,2,1,0.506,0
1276,Is there a person in the image?,no,"No, there is no person in the image.",No,True,True,0,5,1,3,1,1,0.438,0
663,Is there a bicycle in the image?,yes,"Yes, there is a bicycle in the image.","Yes, there is a bicycle in the image.",True,True,0,5,3,1,1,1,0.198,0
1182,Is there a dining table in the image?,no,"No, there is no clear dining table in the image.",No,True,True,0,5,0,1,4,1,0.402,0
646,Is there a motorcycle in the image?,no,"No, there is no motorcycle in the image.",No,True,True,0,5,0,0,5,1,0.35,0
1897,Is there an orange in the image?,yes,"Yes, there is an orange in the image.",Yes,True,True,0,5,1,1,3,1,0.334,0
66,Is there a cup in the image?,no,"No, there is no cup in the image.",No,True,True,0,5,0,1,4,1,0.402,0
399,Is there a clock in the image?,yes,"No, there is no clock in the image.",No,False,False,0,8,1,2,5,1,0.3725,0
831,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,2,0,3,1,0.214,0
2639,Is there a handbag in the image?,yes,"Yes, there is a handbag in the image.","Yes, there is a handbag in the image.",True,True,0,5,1,1,3,1,0.334,0
529,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,0,1,4,1,0.402,0
2434,Is there a bicycle in the image?,no,"No, there is no bicycle in the image.",No,True,True,0,5,1,1,3,1,0.334,0
2191,Is there a dog in the image?,yes,"Yes, there is a dog in the image.","Yes, there is a dog in the image.",True,True,0,5,2,0,3,1,0.214,0
2567,Is there an umbrella in the image?,yes,"Yes, there are objects in the image that resemble umbrellas or tents set up along the beach.","Yes, there is an umbrella in the image.",True,True,0,5,0,0,5,1,0.35,0
1065,Is there a sports ball in the image?,yes,"No, there is no sports ball in the image.",No,False,False,0,10,2,0,8,1,0.282,0
2717,Is there a train in the image?,yes,"Yes, there is a train in the image.","Yes, there is a train in the image.",True,True,0,5,3,0,2,0,0.146,0
2866,Is there a baseball glove in the image?,no,"No, there is no baseball glove in the image.",No,True,True,0,5,0,0,5,1,0.35,0
1247,Is there a bowl in the image?,yes,"No, there is no bowl in the image.","Yes, there is a bowl in the image.",False,True,1,5,2,0,3,1,0.214,0
898,Is there a traffic light in the image?,no,"No, there is no traffic light in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
2719,Is there a bowl in the image?,yes,"Yes, there is a bowl in the image.","Yes, there is a bowl in the image.",True,True,0,5,1,0,4,1,0.28200000000000003,0
2872,Is there a bowl in the image?,no,"No, there is no bowl in the image.",No,True,True,0,5,0,0,5,1,0.35,0
855,Is there a dining table in the image?,yes,"Yes, there is a dining table in the image.","Yes, there is a dining table in the image.",True,True,0,5,0,0,5,1,0.35,0
839,Is there a bowl in the image?,yes,"No, there is no bowl in the image.",No,False,False,0,5,0,2,3,1,0.454,0
730,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,1,1,3,1,0.334,0
70,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,1,3,1,1,0.438,0
728,Is there a handbag in the image?,no,"Yes, there is a handbag in the image.",No,False,True,1,5,2,0,3,1,0.214,0
210,Is there a chair in the image?,no,"No, there is no chair in the image.",No,True,True,0,5,1,2,2,1,0.386,0
986,Is there a spoon in the image?,no,"No, there is no spoon in the image.","No, there is no spoon in the image.",True,True,0,5,3,0,2,0,0.146,0
1825,Is there a chair in the image?,yes,"Yes, there are objects in the image that resemble chairs, specifically the green seats in the background.",Yes.,True,True,0,5,0,0,5,1,0.35,0
2619,Is there a suitcase in the image?,yes,"No, there is no suitcase in the image.",No,False,False,0,5,1,1,3,1,0.334,0
2776,Is there a person in the image?,no,"No, there is no person in the image.",No,True,True,0,5,1,1,3,1,0.334,0
2027,Is there a car in the image?,yes,"No, there is no car in the image.",No,False,False,0,5,2,1,2,1,0.266,0
1671,Is there a laptop in the image?,yes,"Yes, there are laptops in the image.","Yes, there are laptops in the image.",True,True,0,5,3,0,2,0,0.146,0
1314,Is there a cup in the image?,no,"No, there is no cup in the image.",No,True,True,0,5,0,2,3,1,0.454,0
1542,Is there a chair in the image?,no,"Yes, there is a chair in the image.","Yes, there is a chair in the image.",False,False,0,5,1,1,3,1,0.334,0
2528,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,2,0,3,1,0.214,0
1869,Is there a surfboard in the image?,yes,"Yes, there is a surfboard in the image.","Yes, there is a surfboard in the image.",True,True,0,5,2,1,2,1,0.266,0
1935,Is there a bottle in the image?,yes,"No, there is no bottle in the image.",No,False,False,0,5,1,2,2,1,0.386,0
1156,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,0,0,5,1,0.35,0
2394,Is there a bottle in the image?,no,"No, there is no bottle in the image.",No,True,True,0,5,0,0,5,1,0.35,0
2609,Is there a kite in the image?,yes,"Yes, there is a kite in the image.","Yes, there is a kite in the image.",True,True,0,5,2,0,3,1,0.214,0
1602,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
2193,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,1,1,3,1,0.334,0
12,Is there a handbag in the image?,no,"No, there is no handbag in the image.",No,True,True,0,5,0,0,5,1,0.35,0
438,Is there a tv in the image?,no,"No, there is no TV in the image.",No,True,True,0,5,1,2,2,1,0.386,0
2012,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,0,4,1,1,0.558,0
237,Is there a backpack in the image?,yes,"Based on the observations, it is likely that there are backpacks among the luggage, but the image does not provide enough detail to confirm their presence with certainty.",Yes,False,True,1,5,1,4,0,1,0.49,0
1412,Is there a person in the image?,no,"No, there is no person in the image.","No, there is no person in the image.",True,True,0,5,3,0,2,0,0.146,0
807,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes,True,True,0,5,0,3,2,1,0.506,0
432,Is there a chair in the image?,no,"No, there is no chair in the image.",No,True,True,0,10,1,0,9,1,0.316,0
2791,Is there a car in the image?,yes,"Yes, there is a car in the image.","Yes, there is a car in the image.",True,True,0,5,2,1,2,1,0.266,0
2064,Is there a bus in the image?,no,"No, there is no bus in the image.",No,True,True,0,5,0,0,5,1,0.35,0
561,Is there a bowl in the image?,yes,"No, there is no bowl in the image.",No,False,False,0,5,0,3,2,1,0.506,0
1481,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,0,3,2,1,0.506,0
1919,Is there a cup in the image?,yes,"Yes, there is a glass (which could also be considered a cup) in the image.",Yes,True,True,0,5,0,0,5,1,0.35,0
1740,Is there a bird in the image?,no,"No, there is no bird in the image.",No,True,True,0,5,2,2,1,1,0.318,0
400,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,0,2,3,1,0.454,0
1226,Is there a person in the image?,no,"No, there is no person in the image.",No,True,True,0,5,0,1,4,1,0.402,0
715,Is there a spoon in the image?,yes,"No, there is no spoon in the image.",No,False,False,0,5,0,2,3,1,0.454,0
2366,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,0,1,4,1,0.402,0
776,Is there a person in the image?,no,"No, there is no person in the image.",No,True,True,0,5,1,1,3,1,0.334,0
1061,Is there a chair in the image?,yes,"Yes, there is a chair in the image.",Yes,True,True,0,5,1,0,4,1,0.28200000000000003,0
1502,Is there a bowl in the image?,no,"Yes, there is a bowl in the image.",No,False,True,1,5,0,1,4,1,0.402,0
485,Is there a sheep in the image?,yes,"Yes, there is a sheep in the image.",No,True,False,0,5,0,1,4,1,0.402,0
1469,Is there a person in the image?,yes,"Yes, there is a person in the image.","Yes, there is a person in the image.",True,True,0,5,2,0,3,1,0.214,0
227,Is there a knife in the image?,yes,"Yes, there is a knife in the image.","Yes, there is a knife in the image.",True,True,0,5,2,0,3,1,0.214,0
1585,Is there a bowl in the image?,yes,"No, there is no bowl in the image.",No,False,False,0,5,2,1,2,1,0.266,0
2355,Is there a bowl in the image?,yes,There is no clear evidence of a bowl in the image; the fruits appear to be piled together without a visible container.,No,False,False,0,5,1,2,2,1,0.386,0
1282,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
998,Is there a bowl in the image?,no,"No, there is no bowl in the image.",No,True,True,0,5,1,3,1,1,0.438,0
275,Is there a skis in the image?,yes,"Yes, there are skis in the image.","Yes, there are skis in the image.",True,True,0,5,0,1,4,1,0.402,0
1067,Is there a bottle in the image?,yes,"Based on the observations, it is possible that there is a bottle in the image, but it cannot be confirmed with certainty due to the lack of clear visibility.",Yes,False,True,1,5,0,0,5,1,0.35,0
2123,Is there a couch in the image?,yes,"Yes, there is a couch in the image.","Yes, there is a couch in the image.",True,True,0,5,0,1,4,1,0.402,0
2006,Is there a person in the image?,no,"No, there is no person in the image.",No,True,True,0,5,0,0,5,1,0.35,0
603,Is there a couch in the image?,yes,"Yes, there is a couch in the image.","Yes, there is a couch in the image.",True,True,0,5,4,0,1,0,0.078,0
1853,Is there a laptop in the image?,yes,"No, there is no laptop in the image.",No,False,False,0,5,2,0,3,1,0.214,0
497,Is there a handbag in the image?,yes,"No, there is no handbag in the image.",Yes,False,True,1,5,2,0,3,1,0.214,0
2371,Is there a backpack in the image?,yes,"Yes, there is a backpack in the image.","Yes, there is a backpack in the image.",True,True,0,5,0,0,5,1,0.35,0
669,Is there a remote in the image?,yes,"Yes, there is a remote in the image.","Yes, there is a remote in the image.",True,True,0,5,0,1,4,1,0.402,0
2784,Is there a tv in the image?,no,"No, there is no TV in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
1877,Is there a spoon in the image?,yes,"Yes, there is a spoon in the image.","Yes, there is a spoon in the image.",True,True,0,5,0,3,2,1,0.506,0
802,Is there a truck in the image?,no,"No, there is no truck in the image.",No,True,True,0,5,0,0,5,1,0.35,0
1008,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,1,2,2,1,0.386,0
1619,Is there a skis in the image?,yes,"Yes, there are skis in the image.","Yes, there are skis in the image.",True,True,0,5,2,0,3,1,0.214,0
2318,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,2,2,1,1,0.318,0
2803,Is there a chair in the image?,yes,"Yes, there is a chair in the image.","Yes, there is a chair in the image.",True,True,0,6,1,1,4,1,0.33666666666666667,0
2694,Is there a person in the image?,no,"No, there is no person in the image.",No,True,True,0,5,1,3,1,1,0.438,0
2566,Is there a surfboard in the image?,no,"No, there is no surfboard in the image.",No,True,True,0,8,1,0,7,1,0.3075,0
2680,Is there a sink in the image?,no,"No, there is no sink in the image.",No,True,True,0,5,0,2,3,1,0.454,0
2038,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,1,2,2,1,0.386,0
553,Is there a dog in the image?,yes,"Yes, there is a dog in the image, but it is a food item (a hot dog).",No,True,False,0,5,0,2,3,1,0.454,0
2276,Is there a skis in the image?,no,"No, there are no skis in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
276,Is there a snowboard in the image?,no,"No, there is no snowboard in the image.",No,True,True,0,5,1,2,2,1,0.386,0
505,Is there a vase in the image?,yes,"Yes, there are vases in the image.",No,True,False,0,5,1,1,3,1,0.334,0
977,Is there a bicycle in the image?,yes,"No, there is no bicycle in the image.",No,False,False,0,5,0,4,1,1,0.558,0
828,Is there a baseball glove in the image?,no,"No, there is no baseball glove in the image.",No,True,True,0,5,0,1,4,1,0.402,0
1335,Is there a cell phone in the image?,yes,"No, there is no cell phone in the image.",No,False,False,0,7,3,1,3,1,0.24142857142857138,0
2335,Is there a car in the image?,yes,"Yes, there are cars in the image.","Yes, there is a car in the image.",True,True,0,5,0,3,2,1,0.506,0
1997,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,2,0,3,1,0.214,0
825,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,0,1,4,1,0.402,0
1262,Is there a person in the image?,no,"No, there is no person in the image.",No,True,True,0,5,1,1,3,1,0.334,0
1604,Is there a boat in the image?,no,"No, there is no boat in the image.",No,True,True,0,5,0,0,5,1,0.35,0
1128,Is there a fork in the image?,no,"No, there is no fork in the image.",No,True,True,0,5,1,2,2,1,0.386,0
2645,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes,True,True,0,5,0,2,3,1,0.454,0
504,Is there a cup in the image?,no,"No, there is no cup in the image.","Yes, there is a cup.",True,False,0,5,0,0,5,1,0.35,0
1709,Is there a couch in the image?,yes,"No, there is no couch in the image.",Yes,False,True,1,5,1,1,3,1,0.334,0
2527,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes,True,True,0,5,0,0,5,1,0.35,0
315,Is there a car in the image?,yes,"Yes, there is a car in the image.",Yes,True,True,0,5,2,0,3,1,0.214,0
189,Is there a bicycle in the image?,yes,"Yes, there is a bicycle in the image.","Yes, there is a bicycle in the image.",True,True,0,5,2,1,2,1,0.266,0
1739,Is there a boat in the image?,yes,"Yes, there is a boat in the image.","Yes, there is a boat in the image.",True,True,0,5,0,2,3,1,0.454,0
1999,Is there a traffic light in the image?,yes,"Yes, there is a traffic light in the image.","Yes, there is a traffic light in the image.",True,True,0,5,2,0,3,1,0.214,0
440,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,0,0,5,1,0.35,0
569,Is there a car in the image?,yes,"Yes, there is a car in the image.","Yes, there is a car in the image.",True,True,0,5,0,1,4,1,0.402,0
2403,Is there a boat in the image?,yes,"Yes, there is a boat in the image.","Yes, there is a boat in the image.",True,True,0,5,0,1,4,1,0.402,0
395,Is there a toilet in the image?,yes,"Yes, there is a toilet in the image.","Yes, there is a toilet in the image.",True,True,0,5,0,2,3,1,0.454,0
2085,Is there a couch in the image?,yes,"Yes, there is a couch in the image.","Yes, there is a couch in the image.",True,True,0,5,3,0,2,0,0.146,0
1645,Is there a chair in the image?,yes,"Yes, there is a chair in the image.","Yes, there is a chair in the image.",True,True,0,5,0,3,2,1,0.506,0
1505,Is there a knife in the image?,yes,"No, there is no knife in the image.",No,False,False,0,5,0,1,4,1,0.402,0
2512,Is there a truck in the image?,no,"No, there is no truck in the image.",No,True,True,0,5,0,2,3,1,0.454,0
82,Is there a bowl in the image?,no,"No, there is no bowl in the image.","Yes, there is a bowl in the image.",True,False,0,5,1,1,3,1,0.334,0
1054,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,2,1,2,1,0.266,0
884,Is there a bicycle in the image?,no,"Yes, there is a bicycle in the image.","Yes, there is a bicycle in the image.",False,False,0,5,1,0,4,1,0.28200000000000003,0
1712,Is there a dog in the image?,no,"No, there is no dog in the image.",No,True,True,0,10,2,1,7,1,0.30800000000000005,0
2797,Is there a person in the image?,yes,"Yes, there is a person in the image.","Yes, there is a person in the image.",True,True,0,6,0,1,5,1,0.3933333333333333,0
1083,Is there a sports ball in the image?,yes,"No, there is no sports ball in the image.",No,False,False,0,5,0,1,4,1,0.402,0
2227,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,0,0,5,1,0.35,0
1806,Is there a handbag in the image?,no,"No, there is no handbag in the image.",No,True,True,0,5,0,1,4,1,0.402,0
1290,Is there a truck in the image?,no,"No, there is no truck in the image.",No,True,True,0,5,2,1,2,1,0.266,0
335,Is there a bottle in the image?,yes,"Yes, there is a bottle in the image.","Yes, there is a bottle in the image.",True,True,0,5,2,0,3,1,0.214,0
2769,Is there a cow in the image?,yes,"No, there is no cow in the image.",No,False,False,0,5,2,1,2,1,0.266,0
600,Is there a snowboard in the image?,no,"No, there is no snowboard in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
1460,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,0,0,5,1,0.35,0
2573,Is there a skis in the image?,yes,"Yes, there are skis in the image. The person in the air appears to be performing a ski jump, which is a common activity in ski resorts.",Yes.,True,True,0,5,2,0,3,1,0.214,0
2350,Is there a dining table in the image?,no,"No, there is no dining table in the image.","No, there is no dining table in the image.",True,True,0,5,3,0,2,0,0.146,0
2082,Is there a chair in the image?,no,"Yes, there is a chair in the image.",No,False,True,1,8,1,3,4,1,0.405,0
841,Is there a tv in the image?,yes,"Yes, there is a TV in the image.","Yes, there is a TV in the image.",True,True,0,5,0,0,5,1,0.35,0
137,Is there a laptop in the image?,yes,"Yes, there is a laptop in the image.","Yes, there is a laptop in the image.",True,True,0,5,3,0,2,0,0.146,0
599,Is there a skis in the image?,yes,"Yes, there are skis in the image.","Yes, there are skis in the image.",True,True,0,5,1,1,3,1,0.334,0
229,Is there a tv in the image?,yes,"No, there is no TV in the image.",No,False,False,0,5,2,1,2,1,0.266,0
1845,Is there a clock in the image?,yes,"Yes, there is a clock in the image.","Yes, there is a clock in the image.",True,True,0,5,0,3,2,1,0.506,0
1651,Is there a baseball glove in the image?,yes,"Yes, there is a baseball glove in the image. It is being worn by the catcher.",Yes,True,True,0,5,0,3,2,1,0.506,0
