sample_id,question,ground_truth,baseline_answer,corrected_answer,baseline_correct,corrected_correct,flip_to_correct,n_claims,n_claims_supported,n_claims_contradicted,n_claims_uncertain,intervened,intervention_score,used_fallback
19388759,What is in the container?,cabbage,"The container holds a red dish, which appears to be a stir-fried dish.",Vegetables,False,False,0,5,3,1,1,1,0.198,0
02620369,Do the shorts have a different color than the trunks?,no,"Yes, the shorts have a different color than the trunks.",Yes,False,False,0,5,2,0,3,1,0.214,0
196941,What's the fence made of?,wood,The fence is made of wood.,The fence is made of wood.,True,True,0,5,3,0,2,0,0.146,0
18445197,What is hanging on the brick wall?,flag,An American flag is hanging on the brick wall.,An American flag is hanging on the brick wall.,True,True,0,5,3,0,2,0,0.146,0
162519,"What animal are the trees behind of, an elephant or a horse?",horse,The trees are behind a donkey.,The trees are behind a donkey.,False,False,0,5,1,1,3,1,0.334,0
1638555,Was paper used to make the cup to the left of the plate?,no,"No, the cup to the left of the plate was not made of paper.","No, the cup to the left of the plate was not made of paper.",True,True,0,5,3,0,2,0,0.146,0
09958590,Do you see any bus on the side of the street?,no,"No, I do not see any bus on the side of the street.","No, I do not see any bus on the side of the street.",True,True,0,5,5,0,0,0,0.009999999999999998,0
18495742,Is there either a truck or a mirror in the picture?,no,"Yes, there is a truck in the picture.","Yes, there is a truck.",False,False,0,5,0,3,2,1,0.506,0
071027132,Is the plate both full and blue?,yes,"The plate is not fully blue because only the rim is blue, while the main body is white. However, the plate is full of food. Therefore, the correct answer is that the plate is full but not fully blue.",Yes,False,True,1,5,0,1,4,1,0.402,0
01892468,Which side of the photo is the cake on?,right,The cake is on the right side of the photo.,The cake is on the right side of the photo.,True,True,0,5,3,0,2,0,0.146,0
121035917,Is he reaching for a ball?,no,"No, he is not reaching for a ball; he is reaching for a frisbee.",No,True,True,0,5,1,3,1,1,0.438,0
06342748,Is the man to the right of a girl?,yes,"Yes, the man is to the right of a girl.","Yes, the man is to the right of a girl.",True,True,0,5,3,0,2,0,0.146,0
04871139,On which side of the picture are the batteries?,right,There are no batteries in the picture.,There are no batteries in the picture.,False,False,0,0,0,0,0,0,0.0,0
08988237,Are there toilets near the urinal?,yes,"Yes, there is a toilet near the urinal.","Yes, there is a toilet near the urinal.",True,True,0,5,3,0,2,0,0.146,0
00101393,Is the sky blue?,yes,"Yes, the sky is blue.","Yes, the sky is blue.",True,True,0,5,1,0,4,1,0.28200000000000003,0
15569187,What animal is resting on the counter?,cat,The animals resting on the counter are cats.,Cats,True,True,0,5,2,0,3,1,0.214,0
05399723,On which side of the photo is the toaster?,left,The toaster is on the left side of the photo.,The toaster is on the left side of the photo.,True,True,0,5,3,0,2,0,0.146,0
00942597,Who is wearing a wristband?,soccer player,Multiple players are wearing wristbands.,Multiple players are wearing wristbands.,False,False,0,5,3,0,2,0,0.146,0
161055690,Is the office chair in the top part?,yes,"Yes, the office chair is in the top part of the image.",Yes,True,True,0,5,2,0,3,1,0.214,0
03452485,On which side is the box?,right,The box is on the right side of the image.,Right,True,True,0,5,2,1,2,1,0.266,0
04800662,Who is in front of the vehicles?,spectators,No one is in front of the vehicles.,The players are in front of the vehicles.,False,False,0,5,1,1,3,1,0.334,0
04197139,Are there both a door and a window in this image?,no,"Yes, there is both a door and a window in the image.","Yes, there is both a door and a window in the image.",False,False,0,5,4,0,1,0,0.078,0
19722362,Does the gray rug look rectangular?,no,"No, the gray rug does not look rectangular.",Yes,True,False,0,5,2,1,2,1,0.266,0
08157936,Are there both windows and cars in the scene?,no,"No, there are not both windows and cars in the scene.",No,True,True,0,5,2,1,2,1,0.266,0
16270020,Is the woman to the left or to the right of the picture on the wall?,right,The woman is to the right of the picture on the wall.,The woman is to the right of the picture on the wall.,True,True,0,5,4,1,0,0,0.13,0
17319928,What is on the green sign?,flag,"The green sign says ""Welcome to NORTH CAROLINA.""",Welcome to North Carolina,False,False,0,5,0,0,5,1,0.35,0
14333836,Are the trees behind the rock brown and dry?,no,"Based on the observations, the trees and vegetation behind the rock do show signs of brown and dryness, but it is not conclusive evidence. They could also be in a transitional state or affected by other factors. Therefore, the answer cannot be definitively stated as yes or no without further context.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
01782896,Who do you think uses the marker?,woman,The person in the image is likely using the marker to write or draw.,The person in the image is using the marker.,False,False,0,5,2,3,0,1,0.37,0
10416960,What is the appliance to the left of the table called?,heater,The appliance to the left of the table is a gas cylinder.,Gas heater,False,True,1,5,0,2,3,1,0.454,0
09726869,What device is sitting on the desk?,computer,"The devices sitting on the desk are a computer monitor, a keyboard, and a mouse.",Computer,True,True,0,5,2,0,3,1,0.214,0
04679112,Is there either a white keyboard or Wii remotes?,no,"No, there is neither a white keyboard nor a Wii remotes in the image.",No,True,True,0,5,2,0,3,1,0.214,0
1872725,Who is wearing a shoe?,man,"The person on the far right side of the image, wearing jeans and a backpack, appears to be wearing shoes.","The person on the far right side of the image, wearing jeans and a backpack, appears to be wearing shoes.",False,False,0,6,4,0,2,0,0.12333333333333334,0
14823603,Who is wearing the clothes?,officers,The people riding the horses are wearing the clothes.,The riders.,False,False,0,5,2,1,2,1,0.266,0
07900315,Is the truck empty and white?,no,"No, the truck is not empty and white; it is loaded with vegetables and has a white exterior.",No,True,True,0,5,2,0,3,1,0.214,0
17380615,What is the fruit to the left of the food that is in the middle of the image?,banana,The fruit to the left of the food (granola) in the middle of the image is banana.,The fruit to the left of the food (granola) in the middle of the image is banana.,True,True,0,5,3,0,2,0,0.146,0
041026992,What does the person to the left of the bike wear?,mask,"The person to the left of the bike wears a backpack, a dark-colored jacket or coat, and a hat.",The person to the left of the bike wears a backpack and a jacket.,False,False,0,5,3,1,1,1,0.198,0
1683024,On which side of the picture is the car?,left,"The car is on the blanket, which is on the bed.","The car is on the blanket, which is on the bed.",False,False,0,5,3,0,2,0,0.146,0
06187860,What is the cooking utensil to the right of the fruit on the left of the image?,cutting board,The cooking utensil to the right of the fruit on the left of the image is a pot or a pan.,Pot,False,False,0,5,1,2,2,1,0.386,0
05346377,What color does the carpet have?,orange,The carpet has shades of orange and brown.,The carpet has shades of orange and brown.,True,True,0,5,3,0,2,0,0.146,0
02718209,"What kind of furniture is not wooden, the chair or the table?",chair,"Neither the chair nor the table appears to be made of a material other than wood. Therefore, there is no furniture in the image that is not wooden.",The chair,True,True,0,5,2,0,3,1,0.214,0
02548462,Do you see pizzas or chairs in this picture?,yes,"Yes, I see pizzas in the picture. There are no chairs.","Yes, I see pizzas in the picture. There are no chairs.",True,True,0,5,3,0,2,0,0.146,0
19517906,What animal is wearing a vest?,dog,The animal wearing a vest is a dog.,The animal wearing a vest is a dog.,True,True,0,5,3,0,2,0,0.146,0
08529398,"What color are the letters, black or orange?",black,The letters are black.,Black,True,True,0,5,0,0,5,1,0.35,0
01165173,Is there either a white pot or kettle?,no,"No, there is neither a white pot nor a kettle in the image.",No,True,True,0,5,2,0,3,1,0.214,0
18418493,Are there any jets near the metal fence?,yes,"Yes, there is a jet near the metal fence.","Yes, there is a jet near the metal fence.",True,True,0,5,3,0,2,0,0.146,0
10662285,Is there a woman in the photograph?,no,"Based on the observations, it is plausible that the person in the photograph could be a woman, but the image does not provide enough definitive evidence to confirm this.","Based on the observations, it is plausible that the person in the photograph could be a woman, but the image does not provide enough definitive evidence to confirm this.",True,True,0,5,3,1,1,1,0.198,1
19388822,Which kind of food is to the left of the plate?,soup,The food to the left of the plate is a soup or stew.,Soup,True,True,0,5,3,1,1,1,0.198,0
12262425,What animal is in front of the shelter?,horse,The animal in front of the shelter is a horse.,The animal in front of the shelter is a horse.,True,True,0,5,4,0,1,0,0.078,0
19738608,Is the officer on the motorcycle wearing a shirt?,yes,"Yes, the officer on the motorcycle is wearing a shirt.","Yes, the officer on the motorcycle is wearing a shirt.",True,True,0,5,5,0,0,0,0.009999999999999998,0
16642960,Does the sky look blue and cloudy?,no,"No, the sky does not look blue and cloudy.",No,True,True,0,5,2,1,2,1,0.266,0
07877734,What vehicle is to the right of the man?,bus,The vehicle to the right of the man is a white bus.,Bus,True,True,0,5,2,2,1,1,0.318,0
19904735,What is in front of the tent?,gate,A person holding a sheep is in front of the tent.,The gate.,False,True,1,5,2,0,3,1,0.214,0
07753661,What is the guy wearing?,shorts,"The person in focus is wearing a helmet, gloves, and protective gear appropriate for downhill skateboarding.","The person in focus is wearing a helmet, gloves, and protective gear appropriate for downhill skateboarding.",False,False,0,5,5,0,0,0,0.009999999999999998,0
05683583,On which side of the image is the man?,right,The man is on the right side of the image.,The man is on the right side of the image.,True,True,0,5,4,0,1,0,0.07799999999999999,0
13451111,What is the monitor larger than?,laptop,The larger monitor is larger than the laptop monitor.,The larger monitor is larger than the laptop monitor.,True,True,0,5,4,0,1,0,0.078,0
12401491,Is the bottle to the left or to the right of the large bowl?,left,The bottle is to the left of the large bowl.,To the left,True,True,0,5,0,0,5,1,0.35,0
14541042,Is it an indoors or outdoors scene?,indoors,It is an indoors scene.,Indoors,True,True,0,5,2,3,0,1,0.37,0
10981648,Is the player to the left of a racket?,no,"No, the player to the left of the batter (the catcher) is not holding a racket.","No, the player to the left of the batter (the catcher) is not holding a racket.",True,True,0,5,4,1,0,0,0.13,0
141036559,Are there umbrellas or bags?,yes,"Yes, there is a bag in the image.",Bags,True,False,0,5,2,1,2,1,0.266,0
01945342,How is the device to the left of the person that is in front of the window called?,projector,The device to the left of the person in front of the window is a computer monitor.,The device to the left of the person in front of the window is a computer monitor.,False,False,0,5,4,0,1,0,0.07799999999999999,0
09240859,Which color do you think is the shirt that the man wears?,white,"The shirt that the man wears is likely light-colored, such as white or light gray.",White,True,True,0,5,1,0,4,1,0.28200000000000003,0
01535217,Are there any televisions or phones that are silver?,yes,"Yes, there are silver phones in the image.","Yes, the telephones are silver.",True,True,0,5,3,1,1,1,0.198,0
07831564,Which side is the white pillow on?,left,The white pillow is on the left side of the bed.,Headboard,True,False,0,5,2,1,2,1,0.266,0
01863701,Do you see either a mirror or an umbrella there?,no,"No, I do not see either a mirror or an umbrella in the image.",No,True,True,0,5,2,1,2,1,0.266,0
031016908,Is the laptop to the left or to the right of the keyboard that is to the left of the speaker?,left,The laptop is to the left of the keyboard.,The laptop is to the left of the keyboard.,True,True,0,5,5,0,0,0,0.009999999999999998,0
101013199,Are there both pepperoni and cheese in the photograph?,yes,"No, there is no pepperoni in the photograph.","No, there is no pepperoni in the photograph.",False,False,0,5,4,0,1,0,0.078,0
0224324,Are there both fences and giraffes in this scene?,yes,"Yes, there are both fences and giraffes in this scene.",Yes,True,True,0,5,0,0,5,1,0.35,0
09300510,What color is the truck?,orange,The truck is orange.,The truck is orange.,True,True,0,5,1,0,4,1,0.28200000000000003,0
13127407,Is the woman to the right of a bottle?,yes,"No, the woman is not to the right of a bottle; she is behind the bottles.","No, the woman is not to the right of a bottle; she is behind the bottles.",False,False,0,5,4,0,1,0,0.078,0
0881158,Do the remote to the right of the speaker and the device to the right of the computer both seem to be silver?,yes,"Yes, both the remote to the right of the speaker and the device to the right of the computer appear to be silver.",Yes.,True,True,0,5,1,2,2,1,0.386,0
01542761,Is the bag orange?,no,"No, the bag is not orange.",No,True,True,0,5,3,1,1,1,0.198,0
05193882,What does the bouquet to the left of him contain?,flower,The bouquet to the left of him contains yellow flowers in a pot.,The bouquet to the left of him contains yellow flowers and green leaves.,True,True,0,5,1,0,4,1,0.28200000000000003,0
1323401,What kind of baked good is it?,donut,The baked good in the image is a donut.,Donut,True,True,0,5,0,4,1,1,0.558,0
19360948,What is the vegetable that is to the right of the curtain?,pepper,"The vegetable (or more accurately, fruit) to the right of the curtain is a bunch of red chili peppers.","The vegetable (or more accurately, fruit) to the right of the curtain is a bunch of red chili peppers.",True,True,0,5,3,0,2,0,0.146,0
0840150,On which side of the picture is the man?,left,The man is on the left side of the picture.,Left,True,True,0,5,3,2,0,1,0.25,0
05773172,What color is the sky?,orange,"The sky is a mix of blue, pink, and orange.",The sky is a gradient of dark blue to pink.,True,False,0,5,0,2,3,1,0.454,0
1067170,Which place is it?,ocean,This image is likely taken at a beach or coastal area where surfing is popular.,Ocean,False,True,1,5,1,2,2,1,0.386,0
16356748,Is the calm water blue or brown?,blue,The calm water is blue.,The calm water is greenish-blue.,True,True,0,5,3,1,1,1,0.198,0
04805752,Which place is it?,path,This place is likely a park or a forest trail where people can sit and enjoy the natural environment.,Park,False,False,0,5,0,1,4,1,0.402,0
04736280,What is before the wall?,bench,The bench and a can of soda are in front of the wall.,Bench,True,True,0,5,3,1,1,1,0.19799999999999998,0
051058996,Are there both a truck and an airplane in this image?,yes,"No, there is neither a truck nor an airplane in this image.",No,False,False,0,5,2,1,2,1,0.266,0
0055303,Who is wearing gloves?,lady,The person on the left is wearing gloves.,The person on the left is wearing gloves.,False,False,0,5,2,2,1,1,0.318,0
10690348,What is the person in front of?,plant,The person is in front of other boats and people in a floating market setting.,The person is in front of the plant.,False,True,1,5,2,0,3,1,0.214,0
01998769,On which side of the photo is the curtain?,right,The curtain is on the right side of the photo.,Right,True,True,0,5,3,1,1,1,0.19799999999999998,0
03815941,What is in front of the wall the picture is on?,sink,The sink and the window with items on the windowsill are in front of the wall with the framed pictures.,The sink and the window with items on the windowsill are in front of the wall with the framed pictures.,True,True,0,5,4,0,1,0,0.078,0
0966003,Do the jackets look dark?,yes,"Yes, the jackets look dark.","Yes, the jackets look dark.",True,True,0,5,5,0,0,0,0.009999999999999998,0
14421511,Which kind of fruit is on the plate?,apples,The fruit on the plate is a melon or cantaloupe.,Green apples,False,True,1,5,3,1,1,1,0.198,0
12880964,Is there a truck to the left of the people that are wearing helmets?,yes,"Yes, there is a truck to the left of the people that are wearing helmets.",Yes,True,True,0,5,2,0,3,1,0.214,0
17312211,Which kind of animal are the trees behind of?,elephant,The animal behind the trees is an elephant.,The animal behind the trees is an elephant.,True,True,0,5,4,0,1,0,0.078,0
08877819,Are there shampoos or napkins in this scene?,no,"No, there are no shampoos or napkins in this scene.","No, there are no shampoos or napkins in this scene.",True,True,0,5,3,0,2,0,0.146,0
1638503,Is the bowl in the top part of the photo?,yes,"Yes, the bowl is in the top part of the photo.",Yes,True,True,0,5,2,0,3,1,0.214,0
12324593,Are there any fences to the right of the brown animal?,yes,"Yes, there is a fence to the right of the brown animal.",Yes,True,True,0,5,2,0,3,1,0.214,0
10960213,Is the man to the right or to the left of the bag the woman is carrying?,left,The man is to the left of the bag the woman is carrying.,The man is to the left of the bag the woman is carrying.,True,True,0,5,4,1,0,0,0.13,0
08209505,What's the man holding?,racket,The man is holding a tennis racket.,The man is holding a tennis racket.,True,True,0,5,3,0,2,0,0.146,0
1462225,On which side of the photo is the hydrant?,left,The hydrant is on the left side of the photo.,The hydrant is on the left side of the photo.,True,True,0,5,3,0,2,0,0.146,0
1654837,Who is wearing the shoe?,player,The pitcher is wearing the shoe.,The pitcher is wearing the shoe.,False,False,0,5,3,0,2,0,0.146,0
14682234,What kind of animal is pulling the carriage?,horses,The animals pulling the carriage are horses.,The animals pulling the carriage are horses.,True,True,0,5,5,0,0,0,0.009999999999999998,0
09937806,Is the brown chair made of wood?,yes,"Based on the visual information provided, the brown chair appears to be made of wood, but this cannot be confirmed with absolute certainty from the image alone.","Yes, the brown chair is made of wood.",False,True,1,5,1,1,3,1,0.334,0
02455893,What is the name of the wooden item of furniture?,table,The wooden item of furniture is a table.,The wooden item of furniture is a table.,True,True,0,5,3,0,2,0,0.146,0
1525461,What is that pizza on?,tablecloth,The pizza is on a white cardboard box.,A white cardboard box.,False,False,0,5,1,0,4,1,0.28200000000000003,0
04472229,Does the sky look clear?,no,"No, the sky does not look clear.",Yes.,True,False,0,5,1,2,2,1,0.386,0
18297316,Do you think the hair clip is green or black?,green,The hair clip is green.,Green,True,True,0,5,0,0,5,1,0.35,0
02659414,What kind of food is on the plate?,rice,"The plate contains a mix of rice, fish, greens, and vegetables.","The plate contains a serving of white rice, cooked leafy greens, and sliced carrots.",True,True,0,5,1,1,3,1,0.334,0
16144685,Is the banana on the right or on the left side of the image?,right,The banana is on the right side of the image.,Right,True,True,0,5,2,1,2,1,0.266,0
18722631,Is the tie dotted or checkered?,dotted,The tie is dotted.,Dotted,True,True,0,5,1,0,4,1,0.28200000000000003,0
13556250,What kind of animal is the baby looking at?,calf,The baby is looking at a cow.,The baby is looking at a cow.,False,False,0,5,3,0,2,0,0.146,0
06580739,The man to the right of the backpack is sitting next to who?,woman,The man to the right of the backpack is sitting next to a woman.,The man to the right of the backpack is sitting next to a woman.,True,True,0,5,2,1,2,1,0.266,0
0549523,Is there a cat in this picture?,yes,"Yes, there is a cat in this picture.","Yes, there is a cat in this picture.",True,True,0,5,0,0,5,1,0.35,0
17882225,What is he on?,motorcycle,He is standing next to the motorcycle.,Motorcycle,True,True,0,5,2,1,2,1,0.266,0
09655439,What color is the pine that is not short?,green,"The pine that is not short appears to be green, as is typical for pine trees.","The pine that is not short appears to be green, as is typical for pine trees.",True,True,0,0,0,0,0,0,0.0,0
161027509,Are there any lamps on the side of the room?,yes,"Yes, there is a lamp on the side of the room.","Yes, there is a lamp on the side of the room.",True,True,0,5,3,0,2,0,0.146,0
06313772,"What color are the shoes, yellow or blue?",yellow,Yellow,Yellow,True,True,0,5,3,0,2,0,0.146,0
1033680,How tall is the fence?,tall,The fence is approximately 6-7 feet tall.,Taller than the man.,True,True,0,5,1,0,4,1,0.28200000000000003,0
02247525,Who is in front of the stairs?,snowboarder,The person performing the snowboarding trick is not in front of the stairs; they are above them.,The person performing the snowboarding trick is not in front of the stairs; they are above them.,False,False,0,0,0,0,0,0,0.0,0
06963775,Does the word have a different color than the tshirt?,yes,"Yes, the word has a different color than the t-shirt.",Yes,True,True,0,5,1,0,4,1,0.28200000000000003,0
0156688,Is the person on the snowboard wearing a hat?,yes,"No, the person on the snowboard is not wearing a hat; they are wearing a helmet.",No,False,False,0,5,2,2,1,1,0.318,0
00610098,Which kind of animal is large?,giraffe,The animal in the image that is large is a giraffe.,Giraffe,True,True,0,5,1,2,2,1,0.386,0
0662419,Does the palm look tall and thin?,yes,"Yes, the palm looks tall and thin.","Yes, the palm looks tall and thin.",True,True,0,5,3,0,2,0,0.146,0
05111675,Are there both pizzas and forks in this image?,yes,"Yes, there are both pizzas and forks in the image.","Yes, there are both pizzas and forks in the image.",True,True,0,5,3,0,2,0,0.146,0
04157882,What is he wearing?,shirt,He is wearing a sleeveless beige top.,He is wearing a sleeveless beige top.,False,False,0,5,3,0,2,0,0.146,0
11136250,What is on the silver tray?,pizza,The silver tray has pizzas on it.,The silver tray has pizzas on it.,True,True,0,0,0,0,0,0,0.0,0
181047633,Is there a goat near the sheep?,no,"No, there is no goat near the sheep.",No,True,True,0,5,0,0,5,1,0.35,0
09672672,Does the jacket have black color?,yes,"Yes, the jacket has a black color.","Yes, the jacket has a black color.",True,True,0,5,3,0,2,0,0.146,0
19286295,Is that dirt dry and brown?,yes,"Yes, the dirt in the image is dry and brown.",Yes.,True,True,0,5,0,0,5,1,0.35,0
16403257,Do you see either any sand or grass that are brown?,yes,"No, I do not see any sand or grass that are brown in the image.",No,False,False,0,5,1,0,4,1,0.28200000000000003,0
02352299,What piece of furniture is made of wood?,desk,The desk is made of wood.,Desk,True,True,0,5,3,1,1,1,0.198,0
1396080,Which color is the boy's hair?,red,The boy's hair is reddish-brown.,Reddish-brown,True,True,0,5,2,0,3,1,0.214,0
00638027,Which kind of animal is to the left of the boy?,zebra,There is no animal to the left of the boy in the image.,There is no animal to the left of the boy.,False,False,0,5,1,1,3,1,0.334,0
08928799,What type of device is the person to the right of the screen holding?,cell phone,The person is holding a feature phone.,Cell phone,False,True,1,5,1,3,1,1,0.438,0
09567520,Are there both doors and windows in this photograph?,yes,"Yes, there are both doors and windows in this photograph.","Yes, there are both doors and windows in this photograph.",True,True,0,5,4,0,1,0,0.078,0
03113337,What does the woman wear?,pants,"The woman is wearing casual clothing, likely a dress or a top and pants, though the exact details are not clearly visible.","The woman is wearing casual clothing, likely a dress or a top and pants, though the exact details are not clearly visible.",True,True,0,5,4,1,0,0,0.13,0
08161423,Are there any men to the right of the bag that is to the right of the woman?,yes,"Yes, there are men to the right of the bag that is to the right of the woman.",Yes,True,True,0,5,1,0,4,1,0.28200000000000003,0
12702051,Are there any pots to the right of the person on the left side of the photo?,yes,"No, there are no pots to the right of the person on the left side of the photo.",No,False,False,0,5,0,0,5,1,0.35,0
17877928,What is the name of the vegetable that is to the right of the potato on the left?,carrot,The vegetable to the right of the potato on the left is carrots.,Peas,True,False,0,5,2,1,2,1,0.266,0
15804305,What is located on top of the dark jacket?,scarf,A scarf is located on top of the dark jacket.,A scarf is located on top of the dark jacket.,True,True,0,0,0,0,0,0,0.0,0
17836708,What are the pillows on?,comforter,The pillows are on the bed.,The pillows are on the bed.,False,False,0,5,2,0,3,1,0.214,0
12546475,What color is the chair on the right of the image?,brown,The chair on the right of the image is brown.,The chair on the right of the image is dark brown.,True,True,0,5,1,0,4,1,0.28200000000000003,0
02539722,Is the picture on the right side of the photo?,yes,"Yes, the picture is on the right side of the photo.",No,True,False,0,5,3,1,1,1,0.198,0
15617475,Is the person that looks still wearing boots?,yes,"Yes, the person is still wearing boots.","Yes, the person is still wearing boots.",True,True,0,5,3,0,2,0,0.146,0
1369836,What is the color of the chair that is on the left side?,dark,The chair on the left side is brown.,The chair on the left side is brown.,False,False,0,5,3,0,2,0,0.146,0
11109238,What are the zebras in front of?,bush,The zebras are in front of the antelopes and the tree.,bush,False,True,1,5,1,0,4,1,0.28200000000000003,0
10979451,What are the artichokes on?,pizza,The artichokes are on the pizza.,The artichokes are on the pizza.,True,True,0,5,2,0,3,1,0.214,0
17220610,Are there both mirrors and toilet papers in this photo?,yes,"Yes, there are both mirrors and toilet papers in this photo.",Yes,True,True,0,5,3,1,1,1,0.198,0
13595079,Who is wearing a shirt?,girl,Both individuals in the image are wearing shirts.,The woman on the left is wearing a shirt.,False,False,0,5,3,1,1,1,0.19799999999999998,0
14897393,What is in front of the trash bin?,tree,There is no object in front of the trash bin.,There is no object in front of the trash bin.,False,False,0,5,4,0,1,0,0.078,0
00839267,On which side of the image is the boy?,left,The boy is on the left side of the image.,Left,True,True,0,5,2,0,3,1,0.214,0
01135874,On which side of the picture is the plate?,right,There is no plate in the picture.,There is no plate in the picture.,False,False,0,5,4,0,1,0,0.07799999999999999,0
081020774,What are the animals that are in the large field?,horses,The animals in the large field are two horses.,The animals in the large field are two horses.,True,True,0,5,3,0,2,0,0.146,0
04728846,What is the appliance to the right of the cup?,cooker,The appliance to the right of the cup is a pot.,Stove,False,False,0,5,1,1,3,1,0.334,0
19757561,How is the weather?,overcast,"The weather appears to be cloudy and possibly rainy, with a cool temperature.",Overcast,False,True,1,5,1,2,2,1,0.386,0
09118114,Is the man to the right or to the left of the person that is holding the camera?,right,The man is to the right of the person holding the camera.,To the right,True,True,0,5,2,0,3,1,0.214,0
02751859,Is the cat both brown and healthy?,yes,"Yes, the cat appears to be both brown and healthy based on the observations made.",Yes,True,True,0,5,2,0,3,1,0.214,0
01924195,What kind of clothing is gray?,shirt,The clothing that is gray in the image is not present.,The clothing that is gray in the image is not present.,False,False,0,5,4,0,1,0,0.078,0
03337517,What kind of furniture is small?,couch,The dining table and chairs are small.,The dining table and chairs are small.,False,False,0,5,3,0,2,0,0.146,0
10355495,Are the men to the left or to the right of the people that are in the middle of the photo?,left,The men are to the left of the people in the middle of the photo.,Left,True,True,0,5,2,0,3,1,0.214,0
14845064,Who is wearing the suit?,man,The person sitting on the carriage is wearing a suit.,The person in the carriage is wearing the suit.,False,False,0,5,3,1,1,1,0.198,0
13337951,What is the knife on?,table,"The knife is on the table, next to the plate.",The knife is on the table.,True,True,0,5,2,0,3,1,0.214,0
02190762,What is the black animal doing?,looking down,The black animal (bear) is scratching its head.,The black animal is sitting.,False,False,0,5,2,0,3,1,0.214,0
16643016,What kind of clothing is not white?,cap,The black shirt worn by the person in the foreground is not white.,The black shirt worn by the person in the foreground is not white.,False,False,0,5,3,0,2,0,0.146,0
02988021,Is the dock gray and long?,yes,"Yes, the dock is gray and long.","Yes, the dock is gray and long.",True,True,0,5,4,0,1,0,0.078,0
091036769,"Which part of the photo is the cup in, the bottom or the top?",top,The cup is in the top part of the photo.,Top,True,True,0,5,2,1,2,1,0.266,0
18134995,Is there either a racket or a fence in this picture?,yes,"Yes, there is a racket in the picture.",Racket,True,False,0,5,1,0,4,1,0.28200000000000003,0
08749163,Does the tablecloth look cream colored?,yes,"Yes, the tablecloth looks cream colored.",Yes,True,True,0,5,3,1,1,1,0.198,0
04195561,What are the vegetables in?,skillet,The vegetables are in a pan on the stove and in a container held by one of the individuals.,The vegetables are in a pan on the stove and in a container held by one of the individuals.,False,False,0,0,0,0,0,0,0.0,0
16495730,What clothing item is pink?,jacket,The pink clothing item is a jacket.,Jacket,True,True,0,5,1,0,4,1,0.28200000000000003,0
02637808,What color are the dried leaves?,brown,The dried leaves are yellowish-brown.,The dried leaves are yellowish-brown.,True,True,0,5,4,0,1,0,0.078,0
04192696,What is the batter holding?,bat,The batter is holding a baseball bat.,The batter is holding a baseball bat.,True,True,0,5,2,1,2,1,0.266,0
05768172,Do you see any skateboards or fences in the photo?,yes,"No, I do not see any skateboards or fences in the photo.","No, I do not see any skateboards or fences in the photo.",False,False,0,10,6,1,3,0,0.172,0
04939757,Are there glasses or dish drainers?,no,"No, there are no glasses or dish drainers in the image.",No,True,True,0,5,2,0,3,1,0.214,0
01784679,Who is carrying the purse?,woman,The person in the red jacket is carrying the purse.,The woman is carrying the purse.,False,True,1,5,2,0,3,1,0.214,0
02935209,Is the kid sitting on a horse?,yes,"Yes, the kid is sitting on a horse.","Yes, the kid is sitting on a horse.",True,True,0,5,4,1,0,0,0.13,0
02411856,What is on the wall?,poster,"The wall has a calendar, papers, a framed picture or poster, and a light switch panel.",Calendar,True,False,0,5,3,2,0,1,0.25,0
08131329,What is the piece of furniture to the left of the curtains?,dresser,The piece of furniture to the left of the curtains is a desk.,Desk,False,False,0,5,1,2,2,1,0.386,0
14319,Do you see an airplane that is blue?,no,"No, I do not see an airplane that is blue.",No,True,True,0,5,2,0,3,1,0.214,0
11973787,Is this a train or a truck?,train,This is a train.,Train,True,True,0,5,1,2,2,1,0.386,0
11385980,Is there a taxi in the photograph?,yes,"No, there is no taxi in the photograph.",No,False,False,0,5,0,0,5,1,0.35,0
17198006,How is the appliance to the left of the oven that is to the left of the jar called?,refrigerator,The appliance to the left of the oven that is to the left of the jar is a refrigerator.,The appliance to the left of the oven that is to the left of the jar is a refrigerator.,False,False,0,5,4,0,1,0,0.078,0
16733888,The person that looks young is wearing what?,pajamas,The person that looks young is wearing pajamas with a colorful design featuring cartoon characters.,The person that looks young is wearing pajamas.,True,True,0,5,2,2,1,1,0.318,0
10433135,Does the cross look large and gray?,yes,"No, the cross does not exist in the image, so it cannot be described as large and gray.",No,False,False,0,5,3,1,1,1,0.198,0
15734144,What animal is standing behind the fence?,donkey,The animal standing behind the fence is a horse.,Horse and donkey,False,True,1,5,0,0,5,1,0.35,0
15768882,What color is the shirt?,orange,The shirt is yellow.,The shirt is yellow.,False,False,0,5,4,0,1,0,0.078,0
01459667,What is the man wearing?,outfit,"The man is wearing a dark jacket, pants, gloves, and a hat or helmet, along with ski poles and skis.","The man is wearing a dark jacket, pants, gloves, and a hat or helmet, along with ski poles and skis.",False,False,0,5,4,0,1,0,0.078,0
09490177,Is the door dark and wide?,yes,"No, the question cannot be answered because there is no door in the image.","No, the question cannot be answered because there is no door in the image.",False,False,0,5,4,0,1,0,0.078,0
06348430,Is the silver spoon to the left or to the right of the plate the drink is to the left of?,right,The silver spoon is to the right of the plate the drink is to the left of.,To the right,True,True,0,5,1,0,4,1,0.28200000000000003,0
