sample_id,claim_id,claim_text,claim_type,true_status,confidence
19904701,19904701_1,There is a white tent in the background.,attribute,UNCERTAIN,0.5
19904701,19904701_2,A man is sitting on a bench behind the fence.,spatial,UNCERTAIN,0.5
19904701,19904701_3,The sheep is black and white.,attribute,UNCERTAIN,0.5
19904701,19904701_4,The person is wearing a white shirt.,action,SUPPORTED,0.9
13515501,13515501_0,The large device is positioned on a stand.,attribute,UNCERTAIN,0.5
13515501,13515501_1,It is located on the left side of the room.,object_existence,CONTRADICTED,0.9
13515501,13515501_2,The device appears to be a television.,object_existence,CONTRADICTED,0.9
13515501,13515501_3,There is a red ottoman in front of it.,spatial,UNCERTAIN,0.5
13515501,13515501_4,The room has a yellow wall color.,attribute,UNCERTAIN,0.5
05310359,05310359_0,There is a person's hand resting on the edge of the water.,object_existence,SUPPORTED,0.9
05310359,05310359_1,The person's feet are partially submerged in the water.,object_existence,SUPPORTED,0.9
05310359,05310359_2,A frisbee is placed on the stone surface.,object_existence,SUPPORTED,0.9
05310359,05310359_3,"The person's legs are visible, suggesting they are seated.",object_existence,SUPPORTED,0.9
05310359,05310359_4,The person appears to be leaning forward slightly.,object_existence,SUPPORTED,0.9
041029551,041029551_0,There is a fountain in the background.,attribute,UNCERTAIN,0.5
041029551,041029551_1,The fountain has a circular basin.,object_existence,SUPPORTED,0.9
041029551,041029551_2,The basin appears to contain water.,object_existence,SUPPORTED,0.9
041029551,041029551_3,The water level is visible within the basin.,object_existence,SUPPORTED,0.9
041029551,041029551_4,The fountain is surrounded by a paved area.,attribute,UNCERTAIN,0.5
02207917,02207917_0,The person is wearing a blue shirt.,action,SUPPORTED,0.9
02207917,02207917_1,The person has a beard.,object_existence,CONTRADICTED,0.9
02207917,02207917_2,The person is lying down.,object_existence,CONTRADICTED,0.9
02207917,02207917_3,The person is holding a brown object.,action,SUPPORTED,0.9
02207917,02207917_4,The brown object appears to be a teddy bear.,attribute,UNCERTAIN,0.5
03510424,03510424_0,There is a bag of leafy greens in the top center of the image.,attribute,UNCERTAIN,0.5
03510424,03510424_1,"To the left of the bag, there is a bunch of broccoli.",spatial,UNCERTAIN,0.5
03510424,03510424_2,The broccoli is green and has a distinctive shape with small florets.,attribute,UNCERTAIN,0.5
03510424,03510424_3,The bag appears to contain leafy greens such as spinach or kale.,attribute,UNCERTAIN,0.5
03510424,03510424_4,The vegetables are arranged neatly on a brown paper background.,attribute,UNCERTAIN,0.5
02921844,02921844_0,The person is wearing a striped shirt.,action,SUPPORTED,0.9
02921844,02921844_1,There are two large metal pots on the stove.,attribute,UNCERTAIN,0.5
02921844,02921844_2,The refrigerator is white and has a freezer compartment.,attribute,SUPPORTED,0.9
02921844,02921844_3,The microwave is black and located to the right of the refrigerator.,spatial,UNCERTAIN,0.5
02921844,02921844_4,The person is reaching towards the refrigerator door.,object_existence,CONTRADICTED,0.9
00600980,00600980_0,The person in the green shirt is performing a trick.,attribute,UNCERTAIN,0.5
00600980,00600980_1,The person is wearing jeans and sneakers.,action,SUPPORTED,0.9
00600980,00600980_2,The person's feet are positioned on a skateboard.,object_existence,SUPPORTED,0.9
00600980,00600980_3,The skateboard is elevated off the ground.,attribute,UNCERTAIN,0.5
00600980,00600980_4,The person appears to be in motion.,object_existence,SUPPORTED,0.9
07202148,07202148_0,The traffic signal is yellow.,text_ocr,UNCERTAIN,0.5
07202148,07202148_1,The traffic light has three lights.,object_existence,SUPPORTED,0.9
07202148,07202148_2,The top light is illuminated green.,attribute,UNCERTAIN,0.5
07202148,07202148_3,"The street sign reads ""Seymour St.""",text_ocr,UNCERTAIN,0.5
07202148,07202148_4,The building in the background is tall and glassy.,attribute,UNCERTAIN,0.5
1979414,1979414_0,There is a towel hanging on the left side of the image.,object_existence,SUPPORTED,0.9
1979414,1979414_1,There is a mirror above the sink.,spatial,SUPPORTED,0.9
1979414,1979414_2,The towel is pink with a blue pattern.,attribute,SUPPORTED,0.9
1979414,1979414_3,The mirror reflects part of the bathroom.,object_existence,SUPPORTED,0.9
1979414,1979414_4,The sink is white and has a faucet.,attribute,SUPPORTED,0.9
11214457,11214457_0,The woman is wearing a green jacket.,action,SUPPORTED,0.9
11214457,11214457_1,The woman is standing near the dock.,spatial,UNCERTAIN,0.5
11214457,11214457_2,"The woman is positioned to the right of the boat named ""Intrepid"".",spatial,UNCERTAIN,0.5
11214457,11214457_3,There are two other people standing closer to the camera than the woman.,action,SUPPORTED,0.9
11214457,11214457_4,The woman is facing towards the left side of the image.,object_existence,SUPPORTED,0.9
05891651,05891651_0,There is a large pizza on a metal tray.,attribute,UNCERTAIN,0.5
05891651,05891651_1,The pizza has slices of zucchini on it.,object_existence,CONTRADICTED,0.9
05891651,05891651_2,There is a bowl of salad with strawberries on the table.,object_existence,SUPPORTED,0.9
05891651,05891651_3,A glass of soda is present on the table.,attribute,UNCERTAIN,0.5
05891651,05891651_4,People are seated around the table eating.,action,SUPPORTED,0.9
15427529,15427529_0,The pillow is beige.,object_existence,SUPPORTED,0.9
15427529,15427529_1,The pillow has a textured surface.,text_ocr,UNCERTAIN,0.5
15427529,15427529_2,The pillow is placed on a chair.,object_existence,SUPPORTED,0.9
15427529,15427529_3,There are two cats resting on the chair.,object_existence,SUPPORTED,0.9
15427529,15427529_4,The chair has a cushioned seat and backrest.,object_existence,CONTRADICTED,0.9
00736977,00736977_0,The bear is on the left side of the image.,object_existence,SUPPORTED,0.9
00736977,00736977_1,The bear is white with brown spots.,attribute,UNCERTAIN,0.5
00736977,00736977_2,The bear is positioned behind a blue vase.,spatial,UNCERTAIN,0.5
00736977,00736977_3,The bear is facing towards the right.,object_existence,SUPPORTED,0.9
00736977,00736977_4,The bear is made of ceramic material.,object_existence,SUPPORTED,0.9
0292525,0292525_0,There is a traffic sign with a black arrow pointing right.,text_ocr,UNCERTAIN,0.5
0292525,0292525_1,The sign has a red border.,text_ocr,UNCERTAIN,0.5
0292525,0292525_2,There is another traffic sign below it with a black arrow pointing up.,spatial,SUPPORTED,0.9
0292525,0292525_3,The signs are attached to a utility pole.,text_ocr,UNCERTAIN,0.5
0292525,0292525_4,There are numerous electrical wires around the pole.,attribute,UNCERTAIN,0.5
1173487,1173487_0,There is a kite in the sky.,object_existence,CONTRADICTED,0.9
1173487,1173487_1,The sky is partly cloudy.,object_existence,SUPPORTED,0.9
1173487,1173487_2,The beach has waves.,object_existence,SUPPORTED,0.9
1173487,1173487_3,There are two people near the water.,spatial,UNCERTAIN,0.5
1173487,1173487_4,There is a green object on the right side of the image.,attribute,UNCERTAIN,0.5
01650140,01650140_0,The book is open.,attribute,UNCERTAIN,0.5
01650140,01650140_1,"The text on the book reads ""Horrid Henry's Newspaper.""",text_ocr,UNCERTAIN,0.5
01650140,01650140_2,There is a keyboard in the background.,attribute,UNCERTAIN,0.5
01650140,01650140_3,The surface appears to be a desk.,object_existence,SUPPORTED,0.9
01650140,01650140_4,No remote control is visible in the image.,object_existence,SUPPORTED,0.9
04986662,04986662_0,The vehicle has multiple windows along its side.,object_existence,CONTRADICTED,0.9
04986662,04986662_1,The vehicle is white with green and blue stripes.,attribute,UNCERTAIN,0.5
04986662,04986662_2,The vehicle appears to be a bus.,object_existence,CONTRADICTED,0.9
04986662,04986662_3,The vehicle is partially covered by tall grass.,attribute,UNCERTAIN,0.5
04986662,04986662_4,The vehicle has a front windshield and side mirrors.,object_existence,CONTRADICTED,0.9
10338521,10338521_0,There is a metal gate in front of the horse.,spatial,SUPPORTED,0.9
10338521,10338521_1,The horse is standing behind the gate.,spatial,SUPPORTED,0.9
10338521,10338521_2,A person is sitting in a wheelchair in front of the horse.,spatial,UNCERTAIN,0.5
10338521,10338521_3,Three small white dogs are standing in front of the person.,spatial,UNCERTAIN,0.5
10338521,10338521_4,The scene is outdoors with greenery in the background.,attribute,UNCERTAIN,0.5
19757872,19757872_0,The person to the left of the woman is wearing a backpack.,spatial,CONTRADICTED,0.9
19757872,19757872_1,The woman is wearing a white shirt and has blonde hair.,action,SUPPORTED,0.9
19757872,19757872_2,There is a luggage cart with bags on it near the airplane.,spatial,UNCERTAIN,0.5
19757872,19757872_3,"The airplane's tail has the word ""Fiji"" written on it.",text_ocr,UNCERTAIN,0.5
19757872,19757872_4,The person to the left of the woman is walking towards the airplane.,spatial,CONTRADICTED,0.9
00289920,00289920_0,The shirt is light gray.,attribute,UNCERTAIN,0.5
00289920,00289920_1,The tie is maroon with a pattern.,object_existence,SUPPORTED,0.9
00289920,00289920_2,The child's hair is blonde.,object_existence,SUPPORTED,0.9
00289920,00289920_3,There is a white tablecloth in the background.,attribute,UNCERTAIN,0.5
00289920,00289920_4,The glassware is clear and transparent.,attribute,SUPPORTED,0.9
15225219,15225219_0,The woman is wearing a cap.,action,SUPPORTED,0.9
15225219,15225219_1,The woman is wearing a safety vest.,action,SUPPORTED,0.9
15225219,15225219_2,The woman is wearing a long-sleeved shirt.,action,SUPPORTED,0.9
15225219,15225219_3,The woman is sitting inside a vehicle.,action,UNCERTAIN,0.5
15225219,15225219_4,The woman's lower body is not visible in the image.,object_existence,SUPPORTED,0.9
021010741,021010741_0,The knife has a red handle.,attribute,UNCERTAIN,0.5
021010741,021010741_1,The knife blade appears to be silver.,object_existence,SUPPORTED,0.9
021010741,021010741_2,There is a red object with a circular shape near the knife.,spatial,UNCERTAIN,0.5
021010741,021010741_3,The knife is located towards the right side of the image.,object_existence,SUPPORTED,0.9
021010741,021010741_4,The knife is partially covered by other items but still identifiable as a knife.,attribute,UNCERTAIN,0.5
19358398,19358398_0,The lamp is positioned to the left of the bed.,spatial,CONTRADICTED,0.9
19358398,19358398_1,The lamp has a white shade.,attribute,UNCERTAIN,0.5
19358398,19358398_2,The lamp is on a small wooden stand.,attribute,UNCERTAIN,0.5
19358398,19358398_3,The bed is located towards the center-left of the room.,spatial,UNCERTAIN,0.5
19358398,19358398_4,The fan is on the right side of the room.,object_existence,SUPPORTED,0.9
13339719,13339719_0,The person is holding a white object that resembles a game controller.,action,SUPPORTED,0.9
13339719,13339719_1,"The person appears to be leaning forward, which is a common posture for engaging with a video game.",object_existence,SUPPORTED,0.9
13339719,13339719_2,The television screen displays what looks like a racing game.,object_existence,CONTRADICTED,0.9
13339719,13339719_3,"The person's body language suggests active participation, as if they are steering or controlling something.",object_existence,SUPPORTED,0.9
13339719,13339719_4,"The setting includes a gaming console, indicating the activity is likely related to playing a video game.",action,SUPPORTED,0.9
00889726,00889726_0,The sheep is standing on rocky terrain.,action,SUPPORTED,0.9
00889726,00889726_1,There are more sheep in the background.,attribute,UNCERTAIN,0.5
00889726,00889726_2,The foreground shows a closer view of the sheep.,attribute,UNCERTAIN,0.5
00889726,00889726_3,The sheep in the foreground is closer to the camera than those in the background.,attribute,UNCERTAIN,0.5
00889726,00889726_4,The sheep in the foreground is positioned lower in the frame compared to the sheep in the background.,attribute,UNCERTAIN,0.5
12639700,12639700_0,The towers have pointed spires.,object_existence,SUPPORTED,0.9
12639700,12639700_1,The towers are taller than the surrounding trees.,attribute,UNCERTAIN,0.5
12639700,12639700_2,The towers are symmetrical in design.,text_ocr,UNCERTAIN,0.5
12639700,12639700_3,The towers are part of a larger building structure.,attribute,UNCERTAIN,0.5
12639700,12639700_4,The towers are visible against the sky.,object_existence,SUPPORTED,0.9
16275129,16275129_0,There is a television on the stand.,object_existence,CONTRADICTED,0.9
16275129,16275129_1,The people are holding white controllers.,action,SUPPORTED,0.9
16275129,16275129_2,The room has a wooden floor.,attribute,UNCERTAIN,0.5
16275129,16275129_3,There is a plant near the television.,spatial,UNCERTAIN,0.5
16275129,16275129_4,The wall has a colorful abstract design.,text_ocr,UNCERTAIN,0.5
17297249,17297249_0,There is a bench in front of the bushes.,spatial,SUPPORTED,0.9
17297249,17297249_1,The bench has ornate black metalwork.,attribute,UNCERTAIN,0.5
17297249,17297249_2,The bench is made of wood with a weathered appearance.,attribute,UNCERTAIN,0.5
17297249,17297249_3,The bushes have purple foliage.,attribute,UNCERTAIN,0.5
17297249,17297249_4,The ground is paved with concrete.,attribute,UNCERTAIN,0.5
13178406,13178406_0,There is a green traffic light above the snow.,spatial,SUPPORTED,0.9
13178406,13178406_1,"The street sign reads ""Citadel Parade.""",text_ocr,UNCERTAIN,0.5
13178406,13178406_2,"There is a billboard with a digital display showing ""730"" and ""Snowmass.""",object_existence,SUPPORTED,0.9
13178406,13178406_3,The road is covered in snow.,attribute,UNCERTAIN,0.5
13178406,13178406_4,There are red banners hanging from the poles.,attribute,UNCERTAIN,0.5
1925086,1925086_0,The animal has a fluffy tail.,object_existence,CONTRADICTED,0.9
1925086,1925086_1,The animal's eyes are wide open.,attribute,UNCERTAIN,0.5
1925086,1925086_2,The animal is partially obscured by the toilet seat.,attribute,UNCERTAIN,0.5
1925086,1925086_3,The animal appears to be sitting on a tiled floor.,action,SUPPORTED,0.9
1925086,1925086_4,The animal's body is mostly covered by its fur.,attribute,UNCERTAIN,0.5
06459412,06459412_0,The individuals are standing around a table.,action,SUPPORTED,0.9
06459412,06459412_1,There is a cake on the table.,object_existence,SUPPORTED,0.9
06459412,06459412_2,"The people are holding knives, suggesting they are cutting something.",action,SUPPORTED,0.9
06459412,06459412_3,The table has a white tablecloth.,attribute,UNCERTAIN,0.5
06459412,06459412_4,The setting appears to be indoors with a party-like atmosphere.,object_existence,SUPPORTED,0.9
05973184,05973184_0,The tray contains a bowl of cereal with milk.,object_existence,CONTRADICTED,0.9
05973184,05973184_1,There is a banana on the plate.,object_existence,SUPPORTED,0.9
05973184,05973184_2,A piece of bread is on the plate.,object_existence,CONTRADICTED,0.9
05973184,05973184_3,A cup of coffee is present on the tray.,object_existence,CONTRADICTED,0.9
05973184,05973184_4,A spoon is placed in the bowl of cereal.,object_existence,CONTRADICTED,0.9
18920464,18920464_0,The pear is to the left of the bowl.,spatial,SUPPORTED,0.9
18920464,18920464_1,The banana is to the left of the bowl.,spatial,SUPPORTED,0.9
18920464,18920464_2,The pear is small in size.,attribute,UNCERTAIN,0.5
18920464,18920464_3,The banana is small in size.,attribute,UNCERTAIN,0.5
18920464,18920464_4,The bowl is positioned to the right of the fruit arrangement.,spatial,UNCERTAIN,0.5
11207448,11207448_0,The monitor is placed on a flat surface.,object_existence,SUPPORTED,0.9
11207448,11207448_1,There is a wicker basket underneath the monitor.,spatial,UNCERTAIN,0.5
11207448,11207448_2,The surface appears to be part of a desk or table.,object_existence,CONTRADICTED,0.9
11207448,11207448_3,The wicker basket has a woven texture.,text_ocr,UNCERTAIN,0.5
11207448,11207448_4,The surface is dark in color.,object_existence,CONTRADICTED,0.9
06615020,06615020_0,The person in the foreground is wearing a red shirt.,action,SUPPORTED,0.9
06615020,06615020_1,The person in the foreground is wearing a red bandana over their face.,action,SUPPORTED,0.9
06615020,06615020_2,There are multiple motorcycles in the image.,object_existence,SUPPORTED,0.9
06615020,06615020_3,The person in the foreground is sitting on a motorcycle.,action,SUPPORTED,0.9
06615020,06615020_4,The person in the foreground appears to be wearing a helmet.,action,SUPPORTED,0.9
06898905,06898905_0,There is a refrigerator with a freezer compartment.,object_existence,SUPPORTED,0.9
06898905,06898905_1,The refrigerator has a white color.,attribute,UNCERTAIN,0.5
06898905,06898905_2,The refrigerator is located behind the man.,spatial,UNCERTAIN,0.5
06898905,06898905_3,There are antlers mounted on the motorcycle.,object_existence,CONTRADICTED,0.9
06898905,06898905_4,"There are signs that say ""No Trespassing"" and ""No Exit"".",text_ocr,UNCERTAIN,0.5
09161921,09161921_0,The person is surfing on a wave.,object_existence,CONTRADICTED,0.9
09161921,09161921_1,The person is wearing a blue shirt.,action,SUPPORTED,0.9
09161921,09161921_2,The person has short hair.,attribute,UNCERTAIN,0.5
09161921,09161921_3,The water is greenish-blue.,attribute,UNCERTAIN,0.5
09161921,09161921_4,The person is holding onto the surfboard with both hands.,action,SUPPORTED,0.9
06651580,06651580_0,The book is partially covered by a blanket.,attribute,UNCERTAIN,0.5
06651580,06651580_1,The visible part of the book appears to have a black cover.,attribute,UNCERTAIN,0.5
06651580,06651580_2,The text on the book's spine is white.,text_ocr,UNCERTAIN,0.5
06651580,06651580_3,The book is resting on a bed with white pillows.,attribute,UNCERTAIN,0.5
06651580,06651580_4,There is a phone next to the book on the bed.,spatial,UNCERTAIN,0.5
1942684,1942684_0,The bull statue is white.,attribute,SUPPORTED,0.9
1942684,1942684_1,The sky is blue.,attribute,SUPPORTED,0.9
1942684,1942684_2,The kite has multiple colors.,object_existence,SUPPORTED,0.9
1942684,1942684_3,The ground appears brown.,attribute,UNCERTAIN,0.5
1942684,1942684_4,There are trees in the background.,attribute,UNCERTAIN,0.5
11311050,11311050_0,There is a star decoration on the wall.,object_existence,SUPPORTED,0.9
11311050,11311050_1,The star decoration appears to be brown.,attribute,UNCERTAIN,0.5
11311050,11311050_2,There is no bench visible in the room.,object_existence,SUPPORTED,0.9
11311050,11311050_3,The star decoration is hanging on the wall.,object_existence,SUPPORTED,0.9
11311050,11311050_4,The star decoration is not a bench.,object_existence,SUPPORTED,0.9
19773949,19773949_0,The carrots are orange.,attribute,SUPPORTED,0.9
19773949,19773949_1,The spinach is green.,attribute,UNCERTAIN,0.5
19773949,19773949_2,The carrots are arranged in a rectangular shape.,object_existence,SUPPORTED,0.9
19773949,19773949_3,The spinach is located on the left side of the carrots.,object_existence,SUPPORTED,0.9
19773949,19773949_4,The carrots are to the right of the spinach.,spatial,SUPPORTED,0.9
18583209,18583209_0,The person in the foreground is wearing light-colored pants.,action,SUPPORTED,0.9
18583209,18583209_1,There are boats in the water.,object_existence,SUPPORTED,0.9
18583209,18583209_2,The sky is blue with scattered clouds.,attribute,UNCERTAIN,0.5
18583209,18583209_3,The person in the background appears to be wearing a white shirt and dark pants.,action,SUPPORTED,0.9
18583209,18583209_4,The boat in the foreground has a wooden structure.,attribute,UNCERTAIN,0.5
13357495,13357495_0,The child is wearing a red shirt.,action,SUPPORTED,0.9
13357495,13357495_1,The child is wearing gray pants.,action,SUPPORTED,0.9
13357495,13357495_2,The child is wearing a helmet with orange and black colors.,action,SUPPORTED,0.9
13357495,13357495_3,The child is holding a black baseball bat.,action,SUPPORTED,0.9
13357495,13357495_4,The child is standing on a dirt patch.,action,SUPPORTED,0.9
001058312,001058312_0,The man in the foreground is holding a box with a donut.,action,SUPPORTED,0.9
001058312,001058312_1,There is another person in the background wearing a pink shirt.,action,SUPPORTED,0.9
001058312,001058312_2,The man in the foreground has a beard.,attribute,UNCERTAIN,0.5
001058312,001058312_3,The man in the foreground is wearing a jacket.,action,SUPPORTED,0.9
001058312,001058312_4,The man in the foreground is smiling.,attribute,SUPPORTED,0.9
001058312,001058312_5,The man in the background appears to be wearing glasses.,action,SUPPORTED,0.9
11589201,11589201_0,The blue bag is located on the left side of the table.,attribute,UNCERTAIN,0.5
11589201,11589201_1,The bag is placed on a chair.,object_existence,CONTRADICTED,0.9
11589201,11589201_2,The bag has a black strap.,attribute,UNCERTAIN,0.5
11589201,11589201_3,The bag is partially open.,attribute,UNCERTAIN,0.5
11589201,11589201_4,The bag is positioned in front of the window.,spatial,UNCERTAIN,0.5
06889758,06889758_0,The girl has long hair.,object_existence,SUPPORTED,0.9
06889758,06889758_1,The hair appears to be a dark color.,object_existence,SUPPORTED,0.9
06889758,06889758_2,The hair is straight.,object_existence,SUPPORTED,0.9
06889758,06889758_3,The hair is parted in the middle.,object_existence,SUPPORTED,0.9
06889758,06889758_4,The hair is visible from the shoulders up.,object_existence,SUPPORTED,0.9
10926949,10926949_0,There is a cake with candles on it.,object_existence,SUPPORTED,0.9
10926949,10926949_1,The cake has a variety of fruits on top.,object_existence,CONTRADICTED,0.9
10926949,10926949_2,There is a pink candle in the center of the cake.,attribute,UNCERTAIN,0.5
10926949,10926949_3,"To the right of the pink candle, there is a slice of orange.",spatial,UNCERTAIN,0.5
10926949,10926949_4,The orange slice is located on the right side of the pink candle.,attribute,UNCERTAIN,0.5
01584117,01584117_0,There is a yellow taxi cab in front of the pedestrians.,spatial,SUPPORTED,0.9
01584117,01584117_1,The pedestrians are crossing the street.,object_existence,SUPPORTED,0.9
01584117,01584117_2,The pedestrians are wearing casual clothing.,action,SUPPORTED,0.9
01584117,01584117_3,The background includes a building with columns.,attribute,UNCERTAIN,0.5
01584117,01584117_4,A pedestrian signal showing a hand is visible.,text_ocr,UNCERTAIN,0.5
18704247,18704247_0,There is a monitor on the right side of the desk.,object_existence,SUPPORTED,0.9
18704247,18704247_1,"To the left of the monitor, there is a stuffed animal resembling a bear.",spatial,UNCERTAIN,0.5
18704247,18704247_2,The stuffed animal is brown and has a round shape.,attribute,UNCERTAIN,0.5
18704247,18704247_3,It appears to have a face with eyes and a nose.,object_existence,CONTRADICTED,0.9
18704247,18704247_4,The stuffed animal is positioned behind a keyboard.,spatial,UNCERTAIN,0.5
18997484,18997484_0,The giraffe is tall.,attribute,SUPPORTED,0.9
18997484,18997484_1,There are trees behind the giraffe.,spatial,UNCERTAIN,0.5
18997484,18997484_2,A brown fence is visible in the foreground.,attribute,UNCERTAIN,0.5
18997484,18997484_3,The giraffe is not short.,attribute,UNCERTAIN,0.5
18997484,18997484_4,The fence appears to be in front of the giraffe.,spatial,CONTRADICTED,0.9
01284498,01284498_0,The man to the right of the bus is wearing a helmet.,spatial,UNCERTAIN,0.5
01284498,01284498_1,He is riding a bicycle.,action,SUPPORTED,0.9
01284498,01284498_2,The bicycle has two wheels.,object_existence,CONTRADICTED,0.9
01284498,01284498_3,The man is wearing dark clothing.,action,SUPPORTED,0.9
01284498,01284498_4,The bus is stopped at a traffic light.,object_existence,SUPPORTED,0.9
01715357,01715357_0,The man is wearing a red shirt.,action,SUPPORTED,0.9
01715357,01715357_1,He is seated at a table with a cake in front of him.,spatial,UNCERTAIN,0.5
01715357,01715357_2,"There are other people around him, including someone cutting the cake.",attribute,UNCERTAIN,0.5
01715357,01715357_3,The table has various dishes and utensils on it.,object_existence,SUPPORTED,0.9
01715357,01715357_4,The setting appears to be a restaurant.,object_existence,CONTRADICTED,0.9
09745246,09745246_0,The clock is located on the left side of the image.,object_existence,SUPPORTED,0.9
09745246,09745246_1,The clock is part of a building with a curved roof.,object_existence,SUPPORTED,0.9
09745246,09745246_2,The building has a modern design with large windows.,text_ocr,UNCERTAIN,0.5
09745246,09745246_3,There is a street sign and a bus stop sign near the clock.,spatial,UNCERTAIN,0.5
09745246,09745246_4,The clock is positioned above the entrance of what appears to be a train station.,spatial,CONTRADICTED,0.9
10561393,10561393_0,The person holding the umbrella is wearing a dark coat.,action,SUPPORTED,0.9
10561393,10561393_1,There is a bag to the left of the person holding the umbrella.,spatial,SUPPORTED,0.9
10561393,10561393_2,The bag appears to be blue.,attribute,UNCERTAIN,0.5
10561393,10561393_3,The person holding the umbrella is walking away from the camera.,action,SUPPORTED,0.9
10561393,10561393_4,The bag is partially obscured by the person's body but still visible.,attribute,UNCERTAIN,0.5
01259702,01259702_0,The person on the far left is wearing a blue helmet.,action,SUPPORTED,0.9
01259702,01259702_1,There are four people in the image.,object_existence,CONTRADICTED,0.9
01259702,01259702_2,The person second from the left is wearing a pink jacket.,action,SUPPORTED,0.9
01259702,01259702_3,The person third from the left is wearing a white jacket.,action,SUPPORTED,0.9
01259702,01259702_4,The person fourth from the left is wearing a yellow jacket.,action,SUPPORTED,0.9
19737324,19737324_0,The bag is on the floor.,object_existence,SUPPORTED,0.9
19737324,19737324_1,The bag is white with a pattern.,attribute,SUPPORTED,0.9
19737324,19737324_2,The bag has a drawstring closure.,object_existence,SUPPORTED,0.9
19737324,19737324_3,The bag is placed near the person's feet.,spatial,UNCERTAIN,0.5
19737324,19737324_4,The bag is positioned behind the person.,spatial,UNCERTAIN,0.5
161020577,161020577_0,The aircraft has a single propeller.,object_existence,CONTRADICTED,0.9
161020577,161020577_1,The aircraft has a low-wing configuration.,object_existence,CONTRADICTED,0.9
161020577,161020577_2,The aircraft has a tailwheel landing gear.,object_existence,CONTRADICTED,0.9
161020577,161020577_3,The aircraft has a metallic fuselage.,attribute,UNCERTAIN,0.5
161020577,161020577_4,"The aircraft has a registration number ""N415CB"" on its side.",object_existence,CONTRADICTED,0.9
161020577,161020577_5,"The aircraft appears to be a light aircraft, possibly a training plane.",object_existence,CONTRADICTED,0.9
081032949,081032949_0,The vehicle has a silver exterior.,object_existence,CONTRADICTED,0.9
081032949,081032949_1,There is a blue stripe running horizontally along the side of the vehicle.,action,SUPPORTED,0.9
081032949,081032949_2,The interior of the vehicle appears to be white.,attribute,UNCERTAIN,0.5
081032949,081032949_3,There is an American flag sticker on the side of the vehicle.,object_existence,SUPPORTED,0.9
081032949,081032949_4,"The vehicle has a door that is open, revealing the interior.",attribute,SUPPORTED,0.9
07508793,07508793_0,The sink is white.,attribute,UNCERTAIN,0.5
07508793,07508793_1,There is a window above the sink.,spatial,SUPPORTED,0.9
07508793,07508793_2,The window has frosted glass.,attribute,UNCERTAIN,0.5
07508793,07508793_3,The bathtub is white.,attribute,UNCERTAIN,0.5
07508793,07508793_4,The floor tiles are dark gray.,attribute,UNCERTAIN,0.5
07508793,07508793_5,There is a toothbrush in the bathtub.,object_existence,SUPPORTED,0.9
07508793,07508793_6,The wall is tiled with white tiles.,attribute,UNCERTAIN,0.5
07508793,07508793_7,The sink is mounted on a white pedestal.,attribute,UNCERTAIN,0.5
07508793,07508793_8,The window has a white frame.,attribute,UNCERTAIN,0.5
07508793,07508793_9,The faucet is metallic.,attribute,UNCERTAIN,0.5
07300998,07300998_0,The light pole has a stop sign attached to it.,text_ocr,UNCERTAIN,0.5
07300998,07300998_1,There is a street sign on the light pole.,text_ocr,UNCERTAIN,0.5
07300998,07300998_2,The stop sign is red.,text_ocr,UNCERTAIN,0.5
07300998,07300998_3,The street sign is green with white text.,text_ocr,UNCERTAIN,0.5
07300998,07300998_4,The light pole is black.,attribute,UNCERTAIN,0.5
0464509,0464509_0,The white vase is located on the glass coffee table.,attribute,UNCERTAIN,0.5
0464509,0464509_1,The sofa is positioned against the wall with windows.,object_existence,SUPPORTED,0.9
0464509,0464509_2,The coffee table is placed in front of the sofa.,spatial,UNCERTAIN,0.5
0464509,0464509_3,The vase is closer to the center of the coffee table than the edges.,object_existence,SUPPORTED,0.9
0464509,0464509_4,The sofa is to the left side of the image.,spatial,UNCERTAIN,0.5
06895886,06895886_0,The sheep in the foreground has its legs tucked under its body.,spatial,UNCERTAIN,0.5
06895886,06895886_1,The sheep's posture suggests it is resting on the ground.,attribute,UNCERTAIN,0.5
06895886,06895886_2,There is no visible movement indicating the sheep is standing.,action,SUPPORTED,0.9
06895886,06895886_3,"The sheep's head is positioned downward, which is typical for a resting position.",object_existence,SUPPORTED,0.9
06895886,06895886_4,"The sheep's body is in contact with the grass, further suggesting it is lying down.",object_existence,SUPPORTED,0.9
00331039,00331039_0,The cow to the right of the others is light brown.,spatial,UNCERTAIN,0.5
00331039,00331039_1,There are multiple cows in the foreground.,attribute,UNCERTAIN,0.5
00331039,00331039_2,The cow in question is positioned to the far right of the group.,spatial,UNCERTAIN,0.5
00331039,00331039_3,The cow's coat appears uniform in color.,object_existence,SUPPORTED,0.9
00331039,00331039_4,The background includes a mix of green grass and trees under a cloudy sky.,spatial,UNCERTAIN,0.5
14796793,14796793_0,The knife is being held by the person on the right.,object_existence,SUPPORTED,0.9
14796793,14796793_1,The bread is on the cutting board.,object_existence,SUPPORTED,0.9
14796793,14796793_2,The knife is positioned above the bread.,spatial,UNCERTAIN,0.5
14796793,14796793_3,The bread is on the left side of the knife.,object_existence,SUPPORTED,0.9
14796793,14796793_4,The knife is closer to the person on the right than the bread.,object_existence,SUPPORTED,0.9
08625104,08625104_0,The image shows a hot dog with various toppings.,object_existence,SUPPORTED,0.9
08625104,08625104_1,The hot dog is served in a bun.,object_existence,SUPPORTED,0.9
